Latitude,Longitude,Mean Correlation,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation
-22.0,131.75,-0.0704241675759909,278.0,0.42144305,503.66028,26,34,88,24
-22.0,132.0,-0.0721877608839089,254.9,0.41664577,503.41113,29,33,87,24
-22.0,132.25,-0.07190612670522,232.3,0.41244373,503.3627,33,33,86,25
-22.0,132.5,-0.0724296023439993,210.4,0.39588392,503.73825,36,33,82,24
-22.0,132.75,-0.0750821030141586,189.4,0.38730356,503.63312,40,32,79,24
-22.0,133.0,-0.0669435844557093,169.8,0.34887502,504.12445,43,36,67,23
-22.0,133.25,-0.0603498759568624,152.0,0.2961732,503.93018,46,40,39,24
-22.0,133.5,-0.0623026373397026,136.7,0.27230653,504.24893,49,39,32,23
-22.0,133.75,-0.0701183966787842,124.9,0.28245017,504.33948,52,34,34,23
-22.0,134.0,-0.0735733367924001,117.7,0.29842752,504.72324,53,32,40,22
-22.0,134.25,-0.0737510115340618,115.8,0.3047725,506.18323,54,32,42,19
-22.0,134.5,-0.0710530926329998,119.5,0.30247852,508.08426,53,33,41,15
-22.0,134.75,-0.0693220776716424,128.4,0.29833186,509.8426,51,34,40,11
-22.0,135.0,-0.0699120197932989,141.5,0.29336876,509.7848,48,34,38,11
-22.0,135.25,-0.0718864600797089,157.7,0.3025033,509.4533,45,33,41,12
-22.0,135.5,-0.0744567141552189,176.2,0.3084889,509.51077,42,32,44,12
-22.0,135.75,-0.074344668887733,196.4,0.3221541,509.36926,38,32,53,12
-22.0,136.0,-0.0743682492601995,217.7,0.3288963,509.7033,35,32,58,11
-22.0,136.25,-0.0771931150761832,239.8,0.35152477,509.69888,31,31,68,11
-22.0,136.5,-0.0791574246299985,262.7,0.3787998,510.06647,28,30,77,10
-22.0,136.75,-0.0741082731734163,286.0,0.3578589,510.04263,25,32,71,11
-22.0,137.0,-0.0701590689639228,289.4,0.35429552,509.8179,25,34,69,11
-22.0,137.25,-0.0728178919681037,266.9,0.38426474,509.62582,28,33,79,11
-22.0,137.5,-0.0731208557102252,245.1,0.4051377,507.88782,31,32,84,16
-22.0,137.75,-0.0756434510018499,224.1,0.40115666,508.7289,34,31,83,14
-22.0,138.0,-0.0772414175571785,204.2,0.38659418,508.93954,37,31,79,13
-22.0,138.25,-0.076920532579312,185.8,0.3578897,509.70367,40,31,71,11
-22.0,138.5,-0.0797912083222486,169.2,0.33705595,510.28326,43,29,62,10
-22.0,138.75,-0.0785696860025858,155.2,0.33798504,509.98718,45,30,63,11
-22.0,139.0,-0.0767927329477277,144.5,0.35717744,510.05417,47,31,70,11
-22.0,139.25,-0.0800837466559772,137.7,0.39299038,509.1749,49,29,81,13
-22.0,139.5,-0.0777326942532367,135.6,0.35902432,509.5766,49,30,71,12
-22.0,139.75,-0.0696162098976076,135.9,0.32105356,509.12817,49,34,53,13
-22.0,140.0,-0.063490353214244,134.0,0.30768615,508.5975,50,38,44,14
-22.0,140.25,-0.0627561047251912,135.8,0.31409007,507.80554,49,39,48,16
-22.0,140.5,-0.0614576789428524,140.7,0.32615867,507.28293,48,40,56,17
-22.0,140.75,-0.0587661023661937,145.7,0.31678298,507.7544,47,42,50,16
-22.0,141.0,-0.0596274946090055,152.5,0.32911512,506.1025,46,41,58,20
-22.0,141.25,-0.0587342429534709,157.9,0.36169165,504.32135,45,42,72,23
-22.0,141.5,-0.0562007318054037,151.5,0.37012663,504.78656,46,44,75,22
-22.0,141.75,-0.0477955782043171,136.1,0.3620448,504.82007,49,54,72,22
-22.0,142.0,-0.0429010636294454,111.2,0.33755156,505.4455,55,60,62,21
-22.0,142.25,-0.0438577447718541,86.5,0.31789753,506.62033,60,59,51,19
-22.0,142.5,-0.0419291876450491,62.7,0.3109058,508.26834,67,61,46,15
-22.0,142.75,-0.0349208112301615,39.4,0.32015765,508.67184,74,69,52,14
-22.0,143.0,-0.0273728113255596,16.4,0.33380717,508.24704,85,76,60,15
-22.0,143.25,-0.0199352052739067,6.8,0.34043938,508.033,92,83,64,16
-22.0,143.5,-0.0131843220170897,29.6,0.34538412,506.88,78,90,66,18
-22.0,143.75,-0.0058835274659075,48.0,0.33862245,505.179,71,96,63,21
-22.0,144.0,0.0031174118968746,69.4,0.3217618,503.284,65,98,53,25
-22.0,144.25,0.0202345526865905,88.7,0.31103852,502.41714,60,83,46,26
-22.0,144.5,0.0443391754036946,108.2,0.33361205,501.23764,55,58,60,27
-22.0,144.75,0.0579440594872548,124.2,0.34453672,499.6009,52,42,66,29
-22.0,145.0,0.0665658135413347,129.7,0.31191283,497.91507,51,36,47,31
-22.0,145.25,0.0716842010312358,136.5,0.28345412,496.18732,49,33,34,34
-22.0,145.5,0.0738500435725741,143.4,0.28771573,493.50418,48,32,36,38
-22.0,145.75,0.0718741191772832,151.8,0.27949095,490.04712,46,33,33,41
-22.0,146.0,0.0671010055934034,157.3,0.24637108,486.9265,45,36,25,45
-22.0,146.25,0.0601535441711478,139.7,0.22105615,483.7788,48,41,21,47
-22.0,146.5,0.0481385709939613,122.4,0.22081992,481.62625,52,53,21,49
-22.0,146.75,0.0398113871436743,106.8,0.23143749,479.23877,56,64,23,51
-22.0,147.0,0.036380126555672,86.2,0.2649147,477.3607,61,67,30,53
-22.0,147.25,0.0325020269002942,64.7,0.27141213,474.85815,66,72,31,55
-22.0,147.5,0.028691932873889,44.0,0.26863578,471.16455,72,75,31,58
-22.0,147.75,0.0277749542801064,23.0,0.24387723,465.6599,81,76,25,62
-22.0,148.0,0.0278575448276353,1.4,0.2140783,458.28723,98,76,20,68
-22.0,148.25,0.0277446219450905,3.2,0.17402944,451.1509,96,76,14,73
-22.0,148.5,0.024686591983551,14.8,0.14382839,443.44873,86,79,9,78
-22.0,148.75,0.0283105682116001,16.0,0.13945985,440.09116,85,76,8,80
-22.0,149.0,0.0266453427462173,1.6,0.14123552,440.18326,98,77,8,80
-22.0,149.25,0.0057200612242186,12.9,0.13595329,448.56943,88,96,7,75
-22.0,149.5,-0.0037465242892115,34.2,0.22638524,456.9988,76,97,22,69
-22.25,114.0,0.0730399145611694,260.4,0.4629533,521.9661,29,33,98,1
-22.25,114.5,0.0700836234836883,211.1,0.46287304,517.6449,36,34,98,1
-22.25,114.75,0.0782195341551587,186.8,0.43626523,517.83685,40,30,92,1
-22.25,115.0,0.0832039004125233,163.0,0.39922968,514.85406,44,28,82,2
-22.25,115.25,0.0872032144506062,139.7,0.379658,512.2799,48,26,77,5
-22.25,115.5,0.0878928143708478,117.5,0.3770668,511.23538,53,26,77,7
-22.25,115.75,0.0853221192533272,97.0,0.3495237,509.68216,58,27,68,11
-22.25,116.0,0.084393335616083,79.4,0.28455502,506.9939,62,28,35,18
-22.25,116.25,0.0824392550868824,67.3,0.24590714,502.9924,65,28,25,25
-22.25,116.5,0.0714182949636042,63.3,0.22398205,500.19324,66,33,21,29
-22.25,116.75,0.06121994985456,65.9,0.21799722,498.8777,66,40,20,30
-22.25,117.0,0.0543306975226317,48.3,0.2112612,499.19986,71,46,19,30
-22.25,117.25,0.0427791889801266,22.9,0.20826285,498.6247,81,60,19,30
-22.25,117.5,0.0422362501012338,0.5,0.20172445,499.90842,100,61,18,29
-22.25,117.75,0.0471798188585255,24.4,0.21838905,500.61316,80,55,20,28
-22.25,118.0,0.0501372430251822,40.1,0.24042249,500.99182,74,51,24,28
-22.25,118.25,0.0477447702859838,43.6,0.26884815,500.6847,72,54,31,28
-22.25,118.5,0.0492617868951388,54.6,0.2955122,500.8817,69,52,39,28
-22.25,118.75,0.0512613144292984,56.1,0.29987335,501.56815,68,49,40,27
-22.25,119.0,0.0483816294642608,54.8,0.30163667,502.70215,69,53,41,26
-22.25,119.25,0.0486233247577079,55.8,0.29850632,503.4599,68,53,40,24
-22.25,119.5,0.0471548411466452,51.7,0.3081374,503.99103,70,55,44,24
-22.25,119.75,0.042932858448919,32.8,0.32808724,503.33295,76,60,57,25
-22.25,120.0,0.0306489791715562,26.4,0.3496423,502.87524,79,73,68,25
-22.25,120.25,0.0269263661278056,40.3,0.34571546,503.15036,74,77,66,25
-22.25,120.5,0.0281402626850952,62.1,0.34584355,502.68332,67,76,66,26
-22.25,120.75,0.0348341822069328,85.9,0.34495673,502.4488,61,69,66,26
-22.25,121.0,0.0424335971951395,110.5,0.34258458,503.3222,55,61,65,25
-22.25,121.25,0.0515876204407374,135.5,0.35770896,504.995,49,49,71,22
-22.25,121.5,0.0562682025217717,160.6,0.37768888,507.50967,45,44,77,17
-22.25,121.75,0.0609393501432523,185.8,0.3753729,507.6235,40,40,76,17
-22.25,122.0,0.062613764234508,210.7,0.38274208,508.3594,36,39,78,15
-22.25,122.25,0.0629560378940022,235.8,0.38713765,508.79053,32,39,79,14
-22.25,122.5,0.0650973899799975,260.9,0.38535836,508.97418,28,37,79,13
-22.25,122.75,0.0631756561231755,285.9,0.3764653,509.29633,25,39,76,12
-22.25,123.0,0.059400777433378,310.8,0.36872548,509.76193,22,41,74,11
-22.25,123.25,0.0542736911658375,335.9,0.36830157,511.97513,19,46,74,6
-22.25,123.5,0.0510484810519431,361.0,0.35582528,513.2714,17,50,70,3
-22.25,123.75,0.0484318500717303,386.1,0.34378657,512.83624,15,53,65,4
-22.25,124.0,0.0425184628926217,411.3,0.34058547,512.6194,13,60,64,4
-22.25,124.25,0.0367829643666655,436.5,0.34460622,513.1719,11,67,66,4
-22.25,124.5,0.0311207313079475,461.8,0.34634686,513.1748,9,73,66,4
-22.25,124.75,0.0277492691929053,487.1,0.34668624,513.2677,7,76,67,3
-22.25,125.0,0.0257578554751706,512.4,0.3585924,513.45154,6,78,71,3
-22.25,125.25,0.0261729000557568,537.7,0.36225212,513.9362,5,78,72,3
-22.25,125.5,0.0223237351880275,563.0,0.36854,513.63745,4,81,74,3
-22.25,125.75,0.0179587189451835,588.4,0.3567076,512.40826,3,85,70,5
-22.25,126.0,0.0141053195269445,613.7,0.3604196,512.1197,2,89,72,5
-22.25,126.25,0.0074646110546642,639.1,0.36979637,511.85312,2,94,75,6
-22.25,126.5,-0.0015351286512755,645.4,0.37104592,512.4006,1,99,75,5
-22.25,126.75,-0.0108791972698998,637.7,0.38397008,512.53455,2,92,78,5
-22.25,127.0,-0.0147336293477565,631.1,0.38578528,511.66092,2,88,79,6
-22.25,127.25,-0.0166156480931455,625.5,0.36384636,510.9481,2,87,73,8
-22.25,127.5,-0.016167167663419,621.0,0.33525112,509.61798,2,87,61,12
-22.25,127.75,-0.0182147076855818,617.5,0.32317287,508.88324,2,85,54,13
-22.25,128.0,-0.0236875307047739,615.0,0.32814315,508.93945,2,80,57,13
-22.25,128.25,-0.0271336801106198,591.6,0.3197471,509.0835,3,77,52,13
-22.25,128.5,-0.0291765231361967,567.5,0.32760566,508.43195,4,75,57,15
-22.25,128.75,-0.0317218311241872,543.4,0.32610264,508.12915,5,72,56,15
-22.25,129.0,-0.0324942034780092,519.3,0.33052212,508.09174,6,72,59,15
-22.25,129.25,-0.0402604601789443,495.2,0.34565592,507.84247,7,63,66,16
-22.25,129.5,-0.0510602520224416,471.3,0.37644508,507.22705,8,50,76,17
-22.25,129.75,-0.0622986448431176,447.6,0.40777445,508.00473,10,39,85,16
-22.25,130.0,-0.0698074352805547,424.0,0.42604432,507.25192,12,34,89,17
-22.25,130.25,-0.0767135861525145,400.7,0.4428655,506.0987,13,31,93,20
-22.25,130.5,-0.0768739165484605,377.6,0.43941978,505.03735,15,31,93,22
-22.25,130.75,-0.077361495440848,354.8,0.43575758,505.39932,17,31,92,21
-22.25,131.0,-0.0785858430278798,332.4,0.4276719,505.26465,20,30,90,21
-22.25,131.25,-0.0801531872667727,310.4,0.42902353,504.6282,22,29,90,23
-22.25,131.5,-0.0767077047643916,289.0,0.42467123,503.30798,25,31,89,25
-22.25,131.75,-0.0743899122324018,268.3,0.42193663,502.41876,27,32,88,26
-22.25,132.0,-0.0704214369212942,248.5,0.42260823,501.6993,30,34,88,27
-22.25,132.25,-0.070271744876213,229.8,0.414138,501.79764,33,34,86,27
-22.25,132.5,-0.0701694882519188,212.4,0.41575637,502.65906,36,34,87,26
-22.25,132.75,-0.0733689828465382,196.8,0.41083795,502.6986,38,32,85,26
-22.25,133.0,-0.0653784895094022,183.4,0.3708051,502.68378,41,37,75,26
-22.25,133.25,-0.0538043832203714,172.7,0.30965143,502.1455,42,46,45,26
-22.25,133.5,-0.0559740403628287,161.0,0.27978632,503.3311,44,44,33,25
-22.25,133.75,-0.0619048620391237,151.1,0.28043202,504.42825,46,39,34,23
-22.25,134.0,-0.069208915330403,145.2,0.29536086,504.62726,47,34,38,23
-22.25,134.25,-0.0704846600708108,143.7,0.30826786,505.35803,48,34,44,21
-22.25,134.5,-0.0676986974664032,146.7,0.31098711,506.39536,47,35,46,19
-22.25,134.75,-0.0684020971970832,154.0,0.3128593,507.91013,46,35,47,16
-22.25,135.0,-0.0691851854568258,165.1,0.3236924,508.76163,44,34,54,14
-22.25,135.25,-0.0709596358417045,179.2,0.33227316,508.96768,41,33,60,13
-22.25,135.5,-0.0717322969653954,195.6,0.3564344,509.1967,39,33,70,13
-22.25,135.75,-0.0739388575200878,213.9,0.37826297,508.78754,36,32,77,14
-22.25,136.0,-0.0708274512785941,233.6,0.37332687,508.18625,32,34,76,15
-22.25,136.25,-0.0675415827781849,254.3,0.34275657,508.33148,29,36,65,15
-22.25,136.5,-0.0733927516909759,275.9,0.36895835,509.1025,26,32,74,13
-22.25,136.75,-0.0767105863817657,298.1,0.38613868,509.23276,24,31,79,13
-22.25,137.0,-0.0762583665571929,303.3,0.38446954,509.2786,23,31,79,12
-22.25,137.25,-0.0735337794492287,282.0,0.3913797,509.34897,26,32,80,12
-22.25,137.5,-0.0722856646560276,261.4,0.4016189,508.09183,28,33,83,15
-22.25,137.75,-0.0760423264466226,241.9,0.40302432,508.16263,31,31,83,15
-22.25,138.0,-0.0787697664572901,223.6,0.3951808,508.6009,34,30,81,14
-22.25,138.25,-0.0789176567152719,207.0,0.36470106,509.06924,37,30,73,13
-22.25,138.5,-0.0749399806195426,192.3,0.34057447,509.2871,39,32,64,12
-22.25,138.75,-0.0754677622667735,180.1,0.33521122,509.03647,41,31,61,13
-22.25,139.0,-0.0731274094446451,170.9,0.34662628,508.604,43,32,67,14
-22.25,139.25,-0.0761935008174207,165.3,0.3786323,507.54504,44,31,77,17
-22.25,139.5,-0.0762814579647965,163.6,0.3522721,507.61017,44,31,69,17
-22.25,139.75,-0.0711475447053089,163.5,0.32272196,508.27615,44,33,54,15
-22.25,140.0,-0.0665059546342707,161.9,0.30580667,507.93344,44,36,43,16
-22.25,140.25,-0.0646637342205005,163.5,0.309928,507.93057,44,38,45,16
-22.25,140.5,-0.0664399819670333,168.0,0.31300274,507.99863,43,36,48,16
-22.25,140.75,-0.0620735198924584,173.2,0.3036866,506.73035,42,39,42,18
-22.25,141.0,-0.0582675708346955,179.0,0.31498986,504.7691,41,42,49,22
-22.25,141.25,-0.055658908247105,183.1,0.326946,503.7723,41,45,56,24
-22.25,141.5,-0.0468477534684574,157.6,0.32756737,504.68707,45,55,57,22
-22.25,141.75,-0.039413200166919,132.2,0.31901667,504.66116,50,64,51,23
-22.25,142.0,-0.0390238253582668,106.9,0.33671454,504.08084,56,65,62,24
-22.25,142.25,-0.042915200660493,81.7,0.323661,504.55624,62,60,54,23
-22.25,142.5,-0.0485911731347663,56.4,0.30959535,506.74747,68,53,45,18
-22.25,142.75,-0.0466466861666135,30.8,0.32178783,508.26852,77,55,53,15
-22.25,143.0,-0.0378169327575181,5.4,0.33029684,507.87924,94,66,58,16
-22.25,143.25,-0.0256550823427027,18.7,0.33672544,507.45172,84,78,62,17
-22.25,143.5,-0.0168036657258025,41.8,0.3373048,506.49817,73,86,62,19
-22.25,143.75,-0.00623497568276,64.8,0.34049144,504.63824,66,95,64,23
-22.25,144.0,0.0024221604265871,85.7,0.32430714,502.8649,61,98,55,25
-22.25,144.25,0.0160033155687242,105.7,0.30767128,501.5569,56,87,44,27
-22.25,144.5,0.0329160593317023,126.3,0.32128534,500.15787,51,71,53,29
-22.25,144.75,0.0486585336925816,140.1,0.33410996,499.0464,48,53,60,30
-22.25,145.0,0.0535334946498984,143.3,0.34430975,497.923,48,47,65,31
-22.25,145.25,0.0578483592167945,143.9,0.31991673,496.52542,48,43,52,33
-22.25,145.5,0.0599481107511868,144.5,0.2928075,493.79462,47,41,37,37
-22.25,145.75,0.0587598354245225,143.3,0.27849537,490.89154,48,42,33,41
-22.25,146.0,0.0534238627819355,133.0,0.24731919,487.7655,50,47,26,44
-22.25,146.25,0.0453352518778826,121.0,0.2328137,484.52066,52,57,23,47
-22.25,146.5,0.0364228033859814,110.5,0.22587702,482.28934,55,67,22,48
-22.25,146.75,0.0341960198977696,100.2,0.22693017,479.97815,57,70,22,50
-22.25,147.0,0.0310754847851404,75.4,0.24706894,477.91583,63,73,26,52
-22.25,147.25,0.0244535727648153,51.2,0.26373684,474.96478,70,79,30,55
-22.25,147.5,0.0195708725041532,27.9,0.28028774,469.9844,79,84,34,59
-22.25,147.75,0.0192412771589477,7.3,0.25424415,464.31677,92,84,27,63
-22.25,148.0,0.0229977120549024,13.9,0.2092625,457.6763,87,81,19,69
-22.25,148.25,0.0251397360038633,0.9,0.16776936,450.37445,99,79,13,74
-22.25,148.5,0.02437556766284,23.6,0.15002708,447.033,81,79,10,76
-22.25,148.75,0.0293766595268001,28.7,0.14309524,444.30225,78,74,9,78
-22.25,149.0,0.0277650626828073,6.3,0.15132795,444.5566,93,76,10,78
-22.25,149.25,0.0138293990865349,3.4,0.13287167,448.1158,96,89,7,75
-22.25,149.5,-0.0011106221071843,18.5,0.18910927,454.77686,84,100,16,71
-22.25,150.0,-0.0047027973059032,63.0,0.35454258,459.42242,66,97,69,67
-22.25,150.5,-0.011091318900331,89.2,0.39754552,456.31625,60,91,82,70
-22.5,113.75,0.0735595823620401,292.5,0.5417978,520.2081,24,32,100,1
-22.5,114.0,0.0707651431860757,268.3,0.48850998,521.83154,27,34,100,1
-22.5,114.25,0.0662648466981149,244.4,0.47050443,518.85077,31,37,99,1
-22.5,114.5,0.0681936884254572,220.9,0.4301636,514.832,34,35,90,2
-22.5,114.75,0.076642092351713,197.9,0.3957562,514.7123,38,31,82,2
-22.5,115.0,0.081901215259651,175.6,0.41535184,512.686,42,29,87,4
-22.5,115.25,0.0868883471780767,154.4,0.42126486,511.33914,46,27,88,7
-22.5,115.5,0.0881327918919158,134.6,0.4038404,510.5368,50,26,84,9
-22.5,115.75,0.0848551801782811,117.2,0.36910802,509.571,53,27,74,12
-22.5,116.0,0.085487270196678,103.1,0.3004631,506.94354,56,27,40,18
-22.5,116.25,0.0830724444245875,94.1,0.2510432,504.1585,59,28,27,23
-22.5,116.5,0.0753774920176337,91.1,0.22031885,501.19168,59,31,21,27
-22.5,116.75,0.0597344122172909,73.2,0.19346462,499.13126,64,41,17,30
-22.5,117.0,0.0504925577904075,47.9,0.19050312,498.8423,71,50,16,30
-22.5,117.25,0.0431870362219689,23.0,0.19184059,498.34506,81,60,17,31
-22.5,117.5,0.0435155764266493,0.6,0.19847055,497.7361,100,59,18,32
-22.5,117.75,0.049566576861599,16.1,0.20636964,498.92783,85,52,19,30
-22.5,118.0,0.0452178780120448,12.2,0.21401687,498.70074,88,57,20,30
-22.5,118.25,0.0433694061069261,17.7,0.22519131,497.779,84,59,22,32
-22.5,118.5,0.0460303022941973,34.4,0.26459363,497.9929,76,56,30,31
-22.5,118.75,0.0520037568246369,29.5,0.30285737,498.9419,78,49,42,30
-22.5,119.0,0.0536093528526613,27.0,0.29575142,499.87433,79,47,39,29
-22.5,119.25,0.0506177650159294,29.4,0.2940567,501.45358,78,50,38,27
-22.5,119.5,0.0478241896356589,43.6,0.29784524,501.52963,72,54,39,27
-22.5,119.75,0.0408986436458127,18.1,0.32190436,502.30908,84,62,53,26
-22.5,120.0,0.0291211324225601,5.7,0.3420368,501.9987,93,75,64,26
-22.5,120.25,0.0253149242073829,30.4,0.3450408,501.74265,77,78,66,27
-22.5,120.5,0.0283637209532095,55.2,0.3669212,501.82883,69,76,74,27
-22.5,120.75,0.0330946900227683,80.1,0.36343685,501.40976,62,71,73,27
-22.5,121.0,0.0422375761770776,105.3,0.36446676,502.06293,56,61,73,26
-22.5,121.25,0.0503150916691603,130.4,0.37837905,504.11646,50,51,77,24
-22.5,121.5,0.0524715418835902,155.2,0.39956278,506.78827,45,48,82,18
-22.5,121.75,0.0562449822451786,180.2,0.39186922,507.07837,41,44,81,18
-22.5,122.0,0.0586948767997368,205.3,0.391369,507.23398,37,42,80,17
-22.5,122.25,0.0630084911671777,230.5,0.38231304,507.37384,33,39,78,17
-22.5,122.5,0.0626507006873864,255.7,0.37943736,507.85272,29,39,77,16
-22.5,122.75,0.0640185148322156,281.0,0.38945553,507.91278,26,38,80,16
-22.5,123.0,0.0608869720183845,306.3,0.38153917,508.6266,23,40,78,14
-22.5,123.25,0.0558499303247247,331.6,0.3622429,509.97867,20,44,72,11
-22.5,123.5,0.0521069961954795,357.0,0.3571798,511.43332,17,48,70,7
-22.5,123.75,0.0490041178163318,382.3,0.34771708,510.93396,15,52,67,8
-22.5,124.0,0.0438566824631942,407.7,0.3535221,511.37482,13,59,69,7
-22.5,124.25,0.0375661684610393,433.1,0.3563876,511.46396,11,66,70,7
-22.5,124.5,0.0341679652484474,458.5,0.3518676,512.2372,9,70,68,5
-22.5,124.75,0.0334560210417423,483.9,0.34721398,511.9626,8,71,67,6
-22.5,125.0,0.0311178552496823,509.3,0.3571541,511.5564,6,73,70,7
-22.5,125.25,0.0245149298155281,534.7,0.36840358,511.93982,5,79,74,6
-22.5,125.5,0.018870637335238,560.1,0.37517467,511.6988,4,85,76,6
-22.5,125.75,0.0124476184974247,585.5,0.39198568,512.07855,3,90,81,5
-22.5,126.0,0.0057014447589088,611.0,0.39510626,511.52365,2,96,81,7
-22.5,126.25,0.0026374835739954,636.4,0.39281884,511.79227,2,98,81,6
-22.5,126.5,-0.0051063079364775,661.8,0.38900056,511.2239,1,96,80,7
-22.5,126.75,-0.0129237654277988,664.6,0.3974419,511.3871,1,90,82,7
-22.5,127.0,-0.0148102606219167,658.3,0.39773527,511.59372,1,88,82,7
-22.5,127.25,-0.0152748756337955,652.9,0.37058064,510.96008,1,88,75,8
-22.5,127.5,-0.0153186275535734,648.6,0.34655562,510.15152,1,88,66,10
-22.5,127.75,-0.0163455510035245,632.3,0.3345459,509.4679,2,87,61,12
-22.5,128.0,-0.0184390897241731,607.7,0.3452342,508.41592,2,85,66,15
-22.5,128.25,-0.0213221227373218,583.2,0.3360388,508.77014,3,82,61,14
-22.5,128.5,-0.0254787180899819,558.7,0.33684063,507.92783,4,78,62,16
-22.5,128.75,-0.0266231013147348,534.4,0.34533212,507.7419,5,77,66,16
-22.5,129.0,-0.0310410780765648,510.1,0.3458697,507.60507,6,73,66,17
-22.5,129.25,-0.0377254768984303,486.0,0.36299533,506.83945,7,66,72,18
-22.5,129.5,-0.0480844472119185,461.9,0.38403875,506.5174,9,53,79,19
-22.5,129.75,-0.0567836397238785,437.8,0.3961092,506.46066,11,43,82,19
-22.5,130.0,-0.0665342741013903,413.7,0.40689564,506.07062,12,36,85,20
-22.5,130.25,-0.0733707485698341,389.8,0.4225138,505.2529,14,32,88,21
-22.5,130.5,-0.0807761502540892,366.1,0.4372253,504.94788,16,29,92,22
-22.5,130.75,-0.0808460194462289,342.7,0.43185884,505.48676,18,29,91,21
-22.5,131.0,-0.0831124355484332,319.5,0.42342788,505.39346,21,28,89,21
-22.5,131.25,-0.0862918692507914,296.6,0.4226267,504.4219,24,27,88,23
-22.5,131.5,-0.0844196093933922,274.2,0.41391957,503.2153,27,28,86,25
-22.5,131.75,-0.0805763189370433,252.3,0.41117975,502.59952,30,29,86,26
-22.5,132.0,-0.0788033195848887,231.2,0.40727097,501.6069,33,30,85,27
-22.5,132.25,-0.0754491963922711,211.0,0.41432855,501.2873,36,31,86,27
-22.5,132.5,-0.0758362551363894,192.0,0.41506085,501.91357,39,31,87,27
-22.5,132.75,-0.0760824692923398,174.6,0.42450744,501.27966,42,31,89,27
-22.5,133.0,-0.0695785882328415,159.4,0.39865917,500.7175,45,34,82,28
-22.5,133.25,-0.0604608884038281,147.0,0.3373948,500.58972,47,40,62,28
-22.5,133.5,-0.0539160017190235,138.2,0.29721498,501.76123,49,46,39,27
-22.5,133.75,-0.0621310037549673,133.7,0.29527897,503.20914,50,39,38,25
-22.5,134.0,-0.065034471858581,134.0,0.3139255,504.17596,50,37,48,23
-22.5,134.25,-0.0685397561373455,138.9,0.3338569,504.84827,49,35,60,22
-22.5,134.5,-0.0689497906969682,148.1,0.35583055,505.81604,47,35,70,20
-22.5,134.75,-0.0732839742054542,160.8,0.36832115,507.6542,44,32,74,16
-22.5,135.0,-0.0745651247268099,175.8,0.37660277,508.3476,42,32,76,15
-22.5,135.25,-0.0707718076760925,193.0,0.38475528,508.85983,39,34,79,14
-22.5,135.5,-0.0723806175691563,211.9,0.40572092,508.88287,36,33,84,13
-22.5,135.75,-0.0667730305070844,232.0,0.40589923,508.31424,33,36,84,15
-22.5,136.0,-0.0617701312050312,251.5,0.40369266,507.8515,30,39,84,16
-22.5,136.25,-0.0585135887487835,270.9,0.3754992,507.8044,27,42,76,16
