Latitude,Longitude,min_distance_nature_land_km
-27.5,126.5,55.9
-27.5,126.75,61.0
-27.5,127.0,74.1
-27.5,127.25,91.9
-27.5,127.5,112.2
-27.5,127.75,133.8
-27.5,128.0,119.5
-27.5,128.25,100.6
-27.5,128.5,84.6
-27.5,128.75,73.3
-27.5,129.0,69.1
-27.5,129.25,69.2
-27.5,129.5,69.3
-27.5,129.75,69.4
-27.5,130.0,69.4
-27.5,130.25,69.3
-27.5,130.5,69.2
-27.5,130.75,69.2
-27.5,131.0,69.2
-27.5,131.25,73.3
-27.5,131.5,84.5
-27.5,131.75,100.5
-27.5,132.0,119.0
-27.5,132.25,100.2
-27.5,132.5,84.3
-27.5,132.75,73.2
-27.5,133.0,69.3
-27.5,133.25,64.7
-27.5,133.5,64.0
-27.5,133.75,64.4
-27.5,134.0,66.5
-27.5,134.25,76.1
-27.5,134.5,91.4
-27.5,134.75,104.5
-27.5,135.0,92.6
-27.5,135.25,86.2
-27.5,135.5,85.4
-27.5,135.75,72.3
-27.5,136.0,61.4
-27.5,136.25,52.3
-27.5,136.5,27.9
-27.5,136.75,3.5
-27.5,137.0,0.0
-27.5,137.25,0.0
-27.5,137.5,0.0
-27.5,137.75,0.0
-27.5,138.0,0.0
-27.5,138.25,10.4
-27.5,138.5,13.8
-27.5,138.75,35.3
-27.5,139.0,59.0
-27.5,139.25,60.4
-27.5,139.5,36.0
-27.5,139.75,11.6
-27.5,140.0,0.0
-27.5,140.25,0.0
-27.5,140.5,0.0
-27.5,140.75,0.0
-27.5,141.0,0.0
-27.5,141.25,24.4
-27.5,141.5,48.8
-27.5,141.75,73.2
-27.5,142.0,97.6
-27.5,142.25,122.0
-27.5,142.5,146.4
-27.5,142.75,146.5
-27.5,143.0,123.9
-27.5,143.25,102.1
-27.5,143.5,81.6
-27.5,143.75,64.1
-27.5,144.0,52.2
-27.5,144.25,48.7
-27.5,144.5,54.6
-27.5,144.75,69.1
-27.5,145.0,88.1
-27.5,145.25,109.2
-27.5,145.5,131.4
-27.5,145.75,148.3
-27.5,146.0,149.1
-27.5,146.25,126.3
-27.5,146.5,102.4
-27.5,146.75,78.8
-27.5,147.0,55.4
-27.5,147.25,33.3
-27.5,147.5,15.7
-27.5,147.75,17.3
-27.5,148.0,35.0
-27.5,148.25,55.0
-27.5,148.5,77.6
-27.5,148.75,77.2
-27.5,149.0,62.5
-27.5,149.25,48.6
-27.5,149.5,29.3
-27.5,149.75,22.4
-27.5,150.0,35.0
-27.5,150.25,33.2
-27.5,150.5,46.2
-27.5,150.75,35.9
-27.5,151.0,16.5
-27.5,151.25,17.9
-27.5,151.5,38.4
-27.5,151.75,39.6
-27.5,152.0,22.2
-27.5,152.25,15.4
-27.5,152.5,21.5
-27.5,152.75,8.2
-27.5,153.0,21.2
-27.5,153.25,14.2
-27.5,153.5,1.5
-27.75,113.75,36.0
-27.75,114.0,12.3
-27.75,114.25,0.0
-27.75,114.5,0.0
-27.75,114.75,7.7
-27.75,115.0,31.6
-27.75,115.25,30.3
-27.75,115.5,34.9
-27.75,115.75,47.5
-27.75,116.0,61.4
-27.75,116.25,79.2
-27.75,116.5,99.4
-27.75,116.75,120.3
-27.75,117.0,138.7
-27.75,117.25,157.0
-27.75,117.5,176.8
-27.75,117.75,197.5
-27.75,118.0,211.4
-27.75,118.25,209.2
-27.75,118.5,206.5
-27.75,118.75,182.5
-27.75,119.0,158.6
-27.75,119.25,135.0
-27.75,119.5,111.6
-27.75,119.75,88.9
-27.75,120.0,67.2
-27.75,120.25,47.7
-27.75,120.5,32.0
-27.75,120.75,29.1
-27.75,121.0,38.1
-27.75,121.25,52.7
-27.75,121.5,72.8
-27.75,121.75,82.2
-27.75,122.0,59.7
-27.75,122.25,39.5
-27.75,122.5,27.3
-27.75,122.75,26.9
-27.75,123.0,30.0
-27.75,123.25,46.3
-27.75,123.5,48.6
-27.75,123.75,24.6
-27.75,124.0,3.7
-27.75,124.25,3.6
-27.75,124.5,3.6
-27.75,124.75,9.0
-27.75,125.0,32.7
-27.75,125.25,37.1
-27.75,125.5,27.9
-27.75,125.75,27.9
-27.75,126.0,27.9
-27.75,126.25,28.0
-27.75,126.5,27.9
-27.75,126.75,36.9
-27.75,127.0,55.9
-27.75,127.25,78.0
-27.75,127.5,101.1
-27.75,127.75,124.6
-27.75,128.0,105.7
-27.75,128.25,83.8
-27.75,128.5,63.7
-27.75,128.75,47.8
-27.75,129.0,41.1
-27.75,129.25,41.2
-27.75,129.5,41.3
-27.75,129.75,41.3
-27.75,130.0,41.3
-27.75,130.25,41.3
-27.75,130.5,41.1
-27.75,130.75,41.2
-27.75,131.0,41.2
-27.75,131.25,47.7
-27.75,131.5,63.6
-27.75,131.75,83.6
-27.75,132.0,105.0
-27.75,132.25,83.2
-27.75,132.5,63.3
-27.75,132.75,47.5
-27.75,133.0,41.2
-27.75,133.25,37.3
-27.75,133.5,36.0
-27.75,133.75,36.3
-27.75,134.0,39.8
-27.75,134.25,54.4
-27.75,134.5,74.2
-27.75,134.75,96.1
-27.75,135.0,118.9
-27.75,135.25,114.1
-27.75,135.5,109.3
-27.75,135.75,96.5
-27.75,136.0,77.7
-27.75,136.25,55.3
-27.75,136.5,33.3
-27.75,136.75,16.8
-27.75,137.0,11.0
-27.75,137.25,16.3
-27.75,137.5,21.4
-27.75,137.75,24.3
-27.75,138.0,24.5
-27.75,138.25,29.3
-27.75,138.5,39.3
-27.75,138.75,51.0
-27.75,139.0,69.5
-27.75,139.25,62.7
-27.75,139.5,39.9
-27.75,139.75,20.8
-27.75,140.0,17.2
-27.75,140.25,0.7
-27.75,140.5,0.0
-27.75,140.75,0.0
-27.75,141.0,0.0
-27.75,141.25,24.4
-27.75,141.5,48.7
-27.75,141.75,73.1
-27.75,142.0,97.4
-27.75,142.25,121.8
-27.75,142.5,146.1
-27.75,142.75,139.4
-27.75,143.0,115.4
-27.75,143.25,91.6
-27.75,143.5,68.2
-27.75,143.75,45.8
-27.75,144.0,26.9
-27.75,144.25,20.6
-27.75,144.5,32.1
-27.75,144.75,53.1
-27.75,145.0,76.1
-27.75,145.25,99.8
-27.75,145.5,111.7
-27.75,145.75,125.7
-27.75,146.0,139.1
-27.75,146.25,124.1
-27.75,146.5,99.8
-27.75,146.75,75.5
-27.75,147.0,51.2
-27.75,147.25,27.1
-27.75,147.5,5.5
-27.75,147.75,0.9
-27.75,148.0,25.0
-27.75,148.25,49.3
-27.75,148.5,73.6
-27.75,148.75,60.5
-27.75,149.0,40.2
-27.75,149.25,27.2
-27.75,149.5,30.6
-27.75,149.75,27.3
-27.75,150.0,8.7
-27.75,150.25,9.5
-27.75,150.5,31.3
-27.75,150.75,39.3
-27.75,151.0,30.7
-27.75,151.25,37.8
-27.75,151.5,55.0
-27.75,151.75,49.8
-27.75,152.0,25.8
-27.75,152.25,5.6
-27.75,152.5,20.8
-27.75,152.75,28.5
-27.75,153.0,15.1
-27.75,153.25,10.4
-27.75,153.5,5.8
-27.75,153.75,30.0
-28.0,114.0,19.1
-28.0,114.25,11.7
-28.0,114.5,8.0
-28.0,114.75,21.1
-28.0,115.0,16.3
-28.0,115.25,3.1
-28.0,115.5,10.8
-28.0,115.75,24.3
-28.0,116.0,43.5
-28.0,116.25,64.2
-28.0,116.5,85.5
-28.0,116.75,101.8
-28.0,117.0,120.8
-28.0,117.25,141.4
-28.0,117.5,162.9
-28.0,117.75,185.2
-28.0,118.0,183.7
-28.0,118.25,181.1
-28.0,118.5,180.8
-28.0,118.75,182.4
-28.0,119.0,167.0
-28.0,119.25,144.8
-28.0,119.5,123.3
-28.0,119.75,103.2
-28.0,120.0,84.4
-28.0,120.25,68.4
-28.0,120.5,58.6
-28.0,120.75,57.1
-28.0,121.0,63.2
-28.0,121.25,74.3
-28.0,121.5,89.6
-28.0,121.75,95.1
-28.0,122.0,76.5
-28.0,122.25,62.1
-28.0,122.5,55.2
-28.0,122.75,55.0
-28.0,123.0,56.6
-28.0,123.25,66.6
-28.0,123.5,48.2
-28.0,123.75,23.9
-28.0,124.0,0.0
-28.0,124.25,0.0
-28.0,124.5,0.0
-28.0,124.75,8.2
-28.0,125.0,32.5
-28.0,125.25,24.4
-28.0,125.5,0.1
-28.0,125.75,0.0
-28.0,126.0,0.0
-28.0,126.25,0.0
-28.0,126.5,0.0
-28.0,126.75,24.2
-28.0,127.0,48.4
-28.0,127.25,72.7
-28.0,127.5,97.0
-28.0,127.75,112.2
-28.0,128.0,98.1
-28.0,128.25,74.1
-28.0,128.5,50.4
-28.0,128.75,27.7
-28.0,129.0,13.0
-28.0,129.25,13.1
-28.0,129.5,13.2
-28.0,129.75,13.3
-28.0,130.0,13.3
-28.0,130.25,13.2
-28.0,130.5,13.1
-28.0,130.75,13.1
-28.0,131.0,13.1
-28.0,131.25,27.5
-28.0,131.5,50.2
-28.0,131.75,73.9
-28.0,132.0,97.4
-28.0,132.25,73.4
-28.0,132.5,49.7
-28.0,132.75,27.1
-28.0,133.0,13.2
-28.0,133.25,13.0
-28.0,133.5,8.0
-28.0,133.75,8.3
-28.0,134.0,18.1
-28.0,134.25,41.1
-28.0,134.5,65.1
-28.0,134.75,89.2
-28.0,135.0,113.4
-28.0,135.25,137.7
-28.0,135.5,122.0
-28.0,135.75,97.7
-28.0,136.0,73.4
-28.0,136.25,49.1
-28.0,136.5,24.9
-28.0,136.75,1.7
-28.0,137.0,0.0
-28.0,137.25,0.0
-28.0,137.5,6.2
-28.0,137.75,6.3
-28.0,138.0,6.4
-28.0,138.25,4.3
-28.0,138.5,26.0
-28.0,138.75,48.7
-28.0,139.0,58.0
-28.0,139.25,52.0
-28.0,139.5,36.5
-28.0,139.75,21.1
-28.0,140.0,21.5
-28.0,140.25,23.2
-28.0,140.5,2.2
-28.0,140.75,0.0
-28.0,141.0,0.0
-28.0,141.25,24.3
-28.0,141.5,48.6
-28.0,141.75,72.9
-28.0,142.0,97.2
-28.0,142.25,114.6
-28.0,142.5,122.0
-28.0,142.75,133.4
-28.0,143.0,111.7
-28.0,143.25,87.6
-28.0,143.5,63.4
-28.0,143.75,39.3
-28.0,144.0,15.2
-28.0,144.25,1.1
-28.0,144.5,25.3
-28.0,144.75,49.4
-28.0,145.0,68.6
-28.0,145.25,75.5
-28.0,145.5,88.6
-28.0,145.75,105.8
-28.0,146.0,116.7
-28.0,146.25,102.5
-28.0,146.5,92.5
-28.0,146.75,82.2
-28.0,147.0,60.7
-28.0,147.25,39.4
-28.0,147.5,20.1
-28.0,147.75,15.3
-28.0,148.0,30.7
-28.0,148.25,53.2
-28.0,148.5,76.8
-28.0,148.75,54.2
-28.0,149.0,30.0
-28.0,149.25,5.8
-28.0,149.5,15.1
-28.0,149.75,32.2
-28.0,150.0,15.7
-28.0,150.25,20.9
-28.0,150.5,31.7
-28.0,150.75,24.6
-28.0,151.0,2.7
-28.0,151.25,20.3
-28.0,151.5,43.8
-28.0,151.75,52.5
-28.0,152.0,29.7
-28.0,152.25,7.2
-28.0,152.5,3.6
-28.0,152.75,11.8
-28.0,153.0,17.4
-28.0,153.25,6.7
-28.0,153.5,11.2
-28.0,153.75,32.8
-28.25,114.25,39.1
-28.25,114.5,35.8
-28.25,114.75,37.1
-28.25,115.0,13.8
-28.25,115.25,0.4
-28.25,115.5,8.7
-28.25,115.75,9.1
-28.25,116.0,33.4
-28.25,116.25,48.6
-28.25,116.5,65.1
-28.25,116.75,85.3
-28.25,117.0,107.2
-28.25,117.25,129.9
-28.25,117.5,150.8
-28.25,117.75,162.8
-28.25,118.0,156.2
-28.25,118.25,153.1
-28.25,118.5,152.8
-28.25,118.75,154.6
-28.25,119.0,160.1
-28.25,119.25,158.9
-28.25,119.5,139.7
-28.25,119.75,121.3
-28.25,120.0,105.3
-28.25,120.25,93.1
-28.25,120.5,86.1
-28.25,120.75,85.1
-28.25,121.0,89.3
-28.25,121.25,99.2
-28.25,121.5,111.1
-28.25,121.75,113.6
-28.25,122.0,98.6
-28.25,122.25,87.9
-28.25,122.5,83.2
-28.25,122.75,83.0
-28.25,123.0,84.1
-28.25,123.25,74.8
-28.25,123.5,51.7
-28.25,123.75,30.5
-28.25,124.0,7.6
-28.25,124.25,2.0
-28.25,124.5,0.0
-28.25,124.75,8.2
-28.25,125.0,32.4
-28.25,125.25,24.4
-28.25,125.5,0.1
-28.25,125.75,0.0
-28.25,126.0,0.0
-28.25,126.25,0.0
-28.25,126.5,0.0
-28.25,126.75,24.1
-28.25,127.0,48.3
-28.25,127.25,72.6
-28.25,127.5,84.1
-28.25,127.75,84.2
-28.25,128.0,84.3
-28.25,128.25,72.9
-28.25,128.5,48.6
-28.25,128.75,24.4
-28.25,129.0,0.2
-28.25,129.25,0.0
-28.25,129.5,0.0
-28.25,129.75,0.0
-28.25,130.0,0.0
-28.25,130.25,0.0
-28.25,130.5,0.0
-28.25,130.75,0.0
-28.25,131.0,0.0
-28.25,131.25,24.1
-28.25,131.5,48.3
-28.25,131.75,72.6
-28.25,132.0,96.4
-28.25,132.25,72.2
-28.25,132.5,47.9
-28.25,132.75,23.7
-28.25,133.0,0.0
-28.25,133.25,0.0
-28.25,133.5,0.0
-28.25,133.75,0.0
-28.25,134.0,15.8
-28.25,134.25,40.0
-28.25,134.5,64.3
-28.25,134.75,88.5
-28.25,135.0,112.7
-28.25,135.25,137.0
-28.25,135.5,125.6
-28.25,135.75,102.2
-28.25,136.0,79.4
-28.25,136.25,57.5
-28.25,136.5,38.7
-28.25,136.75,19.2
-28.25,137.0,0.0
-28.25,137.25,0.0
-28.25,137.5,0.0
-28.25,137.75,0.0
-28.25,138.0,0.0
-28.25,138.25,0.0
-28.25,138.5,22.6
-28.25,138.75,46.8
-28.25,139.0,31.6
-28.25,139.25,29.7
-28.25,139.5,15.0
-28.25,139.75,0.0
-28.25,140.0,0.0
-28.25,140.25,8.6
-28.25,140.5,11.5
-28.25,140.75,0.0
-28.25,141.0,0.1
-28.25,141.25,24.3
-28.25,141.5,48.5
-28.25,141.75,72.8
-28.25,142.0,84.0
-28.25,142.25,87.4
-28.25,142.5,96.8
-28.25,142.75,110.8
-28.25,143.0,112.7
-28.25,143.25,88.9
-28.25,143.5,65.4
-28.25,143.75,42.6
-28.25,144.0,23.3
-28.25,144.25,19.1
-28.25,144.5,32.5
-28.25,144.75,38.1
-28.25,145.0,40.9
-28.25,145.25,51.6
-28.25,145.5,69.4
-28.25,145.75,90.3
-28.25,146.0,97.2
-28.25,146.25,79.6
-28.25,146.5,66.3
-28.25,146.75,60.2
-28.25,147.0,62.3
-28.25,147.25,57.1
-28.25,147.5,46.1
-28.25,147.75,43.2
-28.25,148.0,50.7
-28.25,148.25,66.7
-28.25,148.5,83.6
-28.25,148.75,61.3
-28.25,149.0,41.4
-28.25,149.25,28.4
-28.25,149.5,31.5
-28.25,149.75,48.3
-28.25,150.0,43.3
-28.25,150.25,25.1
-28.25,150.5,3.7
-28.25,150.75,21.3
-28.25,151.0,18.1
-28.25,151.25,25.8
-28.25,151.5,46.5
-28.25,151.75,41.2
-28.25,152.0,28.0
-28.25,152.25,6.3
-28.25,152.5,0.0
-28.25,152.75,1.8
-28.25,153.0,6.0
-28.25,153.25,0.0
-28.25,153.5,7.4
-28.25,153.75,18.2
-28.5,114.25,66.5
-28.5,114.5,62.9
-28.5,114.75,39.0
-28.5,115.0,15.9
-28.5,115.25,0.0
-28.5,115.5,0.0
-28.5,115.75,16.8
-28.5,116.0,12.5
-28.5,116.25,29.4
-28.5,116.5,52.3
-28.5,116.75,75.9
-28.5,117.0,98.8
-28.5,117.25,113.8
-28.5,117.5,131.5
-28.5,117.75,136.7
-28.5,118.0,128.8
-28.5,118.25,125.1
-28.5,118.5,124.8
-28.5,118.75,127.0
-28.5,119.0,133.6
-28.5,119.25,144.0
-28.5,119.5,146.8
-28.5,119.75,142.3
-28.5,120.0,129.0
-28.5,120.25,119.2
-28.5,120.5,113.9
-28.5,120.75,113.1
-28.5,121.0,107.5
-28.5,121.25,100.9
-28.5,121.5,99.8
-28.5,121.75,104.1
-28.5,122.0,113.5
-28.5,122.25,114.8
-28.5,122.5,111.2
-28.5,122.75,111.1
-28.5,123.0,107.3
-28.5,123.25,85.4
-28.5,123.5,63.4
-28.5,123.75,43.6
-28.5,124.0,30.9
-28.5,124.25,30.0
-28.5,124.5,27.5
-28.5,124.75,28.7
-28.5,125.0,42.5
-28.5,125.25,24.3
-28.5,125.5,0.1
-28.5,125.75,0.0
-28.5,126.0,0.0
-28.5,126.25,0.0
-28.5,126.5,0.0
-28.5,126.75,24.0
-28.5,127.0,48.2
-28.5,127.25,56.8
-28.5,127.5,56.0
-28.5,127.75,56.2
-28.5,128.0,56.2
-28.5,128.25,56.2
-28.5,128.5,48.5
-28.5,128.75,24.3
-28.5,129.0,0.2
-28.5,129.25,0.0
-28.5,129.5,0.0
-28.5,129.75,0.0
-28.5,130.0,0.0
-28.5,130.25,0.0
-28.5,130.5,0.0
-28.5,130.75,0.0
-28.5,131.0,0.0
-28.5,131.25,24.1
-28.5,131.5,48.2
-28.5,131.75,72.4
-28.5,132.0,96.3
-28.5,132.25,72.1
-28.5,132.5,47.9
-28.5,132.75,23.7
-28.5,133.0,0.0
-28.5,133.25,0.0
-28.5,133.5,0.0
-28.5,133.75,0.0
-28.5,134.0,15.5
-28.5,134.25,39.7
-28.5,134.5,63.9
-28.5,134.75,88.1
-28.5,135.0,112.3
-28.5,135.25,136.4
-28.5,135.5,133.7
-28.5,135.75,109.7
-28.5,136.0,85.9
-28.5,136.25,61.7
-28.5,136.5,37.6
-28.5,136.75,13.5
-28.5,137.0,0.0
-28.5,137.5,0.0
-28.5,137.75,0.0
-28.5,138.0,0.0
-28.5,138.25,0.0
-28.5,138.5,22.4
-28.5,138.75,34.8
-28.5,139.0,11.0
-28.5,139.25,7.5
-28.5,139.5,4.6
-28.5,139.75,0.0
-28.5,140.0,0.0
-28.5,140.25,15.9
-28.5,140.5,21.2
-28.5,140.75,4.4
-28.5,141.0,4.5
-28.5,141.25,24.7
-28.5,141.5,48.6
-28.5,141.75,56.0
-28.5,142.0,56.0
-28.5,142.25,60.9
-28.5,142.5,73.8
-28.5,142.75,88.2
-28.5,143.0,102.7
-28.5,143.25,94.0
-28.5,143.5,70.7
-28.5,143.75,48.3
-28.5,144.0,27.9
-28.5,144.25,16.8
-28.5,144.5,21.9
-28.5,144.75,10.0
-28.5,145.0,14.6
-28.5,145.25,34.6
-28.5,145.5,57.9
-28.5,145.75,81.7
-28.5,146.0,82.8
-28.5,146.25,61.2
-28.5,146.5,42.6
-28.5,146.75,32.3
-28.5,147.0,35.1
-28.5,147.25,43.2
-28.5,147.5,52.9
-28.5,147.75,70.0
-28.5,148.0,76.0
-28.5,148.25,87.5
-28.5,148.5,96.7
-28.5,148.75,78.3
-28.5,149.0,63.8
-28.5,149.25,55.9
-28.5,149.5,57.6
-28.5,149.75,57.9
-28.5,150.0,52.9
-28.5,150.25,32.2
-28.5,150.5,21.0
-28.5,150.75,29.6
-28.5,151.0,45.9
-28.5,151.25,48.3
-28.5,151.5,34.5
-28.5,151.75,29.3
-28.5,152.0,5.2
-28.5,152.25,6.6
-28.5,152.5,3.4
-28.5,152.75,0.0
-28.5,153.0,8.2
-28.5,153.25,0.7
-28.5,153.5,2.2
-28.5,153.75,19.1
-28.75,114.5,56.1
-28.75,114.75,34.6
-28.75,115.0,20.1
-28.75,115.25,6.4
-28.75,115.5,12.3
-28.75,115.75,15.5
-28.75,116.0,13.1
-28.75,116.25,29.5
-28.75,116.5,52.2
-28.75,116.75,62.4
-28.75,117.0,76.8
-28.75,117.25,95.3
-28.75,117.5,115.8
-28.75,117.75,111.7
-28.75,118.0,101.9
-28.75,118.25,97.1
-28.75,118.5,96.7
-28.75,118.75,99.6
-28.75,119.0,107.8
-28.75,119.25,120.4
-28.75,119.5,118.8
-28.75,119.75,118.8
-28.75,120.0,120.3
-28.75,120.25,125.8
-28.75,120.5,113.8
-28.75,120.75,96.3
-28.75,121.0,82.2
-28.75,121.25,73.4
-28.75,121.5,71.8
-28.75,121.75,77.7
-28.75,122.0,89.8
-28.75,122.25,106.1
-28.75,122.5,124.9
-28.75,122.75,139.1
-28.75,123.0,119.2
-28.75,123.25,98.8
-28.75,123.5,80.5
-28.75,123.75,66.1
-28.75,124.0,58.5
-28.75,124.25,57.5
-28.75,124.5,55.5
-28.75,124.75,56.1
-28.75,125.0,49.3
-28.75,125.25,26.1
-28.75,125.5,9.5
-28.75,125.75,9.5
-28.75,126.0,9.5
-28.75,126.25,9.5
-28.75,126.5,9.5
-28.75,126.75,25.8
-28.75,127.0,43.8
-28.75,127.25,29.5
-28.75,127.5,28.0
-28.75,127.75,28.1
-28.75,128.0,28.2
-28.75,128.25,28.2
-28.75,128.5,28.1
-28.75,128.75,24.3
-28.75,129.0,0.2
-28.75,129.25,0.0
-28.75,129.5,0.0
-28.75,129.75,0.2
-28.75,130.0,0.2
-28.75,130.25,0.2
-28.75,130.5,0.2
-28.75,130.75,0.2
-28.75,131.0,0.2
-28.75,131.25,24.0
-28.75,131.5,48.1
-28.75,131.75,72.2
-28.75,132.0,96.2
-28.75,132.25,72.0
-28.75,132.5,47.9
-28.75,132.75,23.8
-28.75,133.0,0.0
-28.75,133.25,0.0
-28.75,133.5,0.0
-28.75,133.75,0.0
-28.75,134.0,15.3
-28.75,134.25,39.4
-28.75,134.5,63.5
-28.75,134.75,87.7
-28.75,135.0,111.8
-28.75,135.25,135.9
-28.75,135.5,132.0
-28.75,135.75,107.9
-28.75,136.0,83.8
-28.75,136.25,59.7
-28.75,136.5,35.5
-28.75,136.75,11.5
-28.75,137.0,0.0
-28.75,137.75,0.0
-28.75,138.0,5.1
-28.75,138.25,26.5
-28.75,138.5,34.7
-28.75,138.75,34.3
-28.75,139.0,10.1
-28.75,139.25,0.0
-28.75,139.5,0.0
-28.75,139.75,0.0
-28.75,140.0,0.0
-28.75,140.25,0.0
-28.75,140.5,16.9
-28.75,140.75,32.4
-28.75,141.0,27.9
-28.75,141.25,27.9
-28.75,141.5,27.9
-28.75,141.75,27.9
-28.75,142.0,27.9
-28.75,142.25,36.8
-28.75,142.5,52.1
-28.75,142.75,65.7
-28.75,143.0,84.1
-28.75,143.25,91.6
-28.75,143.5,67.6
-28.75,143.75,43.5
-28.75,144.0,19.6
-28.75,144.25,0.0
-28.75,144.5,0.0
-28.75,144.75,0.0
-28.75,145.0,12.0
-28.75,145.25,35.1
-28.75,145.5,58.7
-28.75,145.75,82.3
-28.75,146.0,76.1
-28.75,146.25,52.2
-28.75,146.5,28.3
-28.75,146.75,5.6
-28.75,147.0,7.3
-28.75,147.25,16.3
-28.75,147.5,34.1
-28.75,147.75,56.2
-28.75,148.0,78.5
-28.75,148.25,101.6
-28.75,148.5,115.3
-28.75,148.75,100.4
-28.75,149.0,86.2
-28.75,149.25,64.1
-28.75,149.5,44.0
-28.75,149.75,30.5
-28.75,150.0,32.5
-28.75,150.25,47.9
-28.75,150.5,41.8
-28.75,150.75,43.0
-28.75,151.0,55.3
-28.75,151.25,34.3
-28.75,151.5,12.4
-28.75,151.75,5.6
-28.75,152.0,3.9
-28.75,152.25,7.1
-28.75,152.5,1.8
-28.75,152.75,0.0
-28.75,153.0,10.5
-28.75,153.25,10.1
-28.75,153.5,7.3
-28.75,153.75,17.6
-29.0,114.5,52.5
-29.0,114.75,28.5
-29.0,115.0,4.8
-29.0,115.25,10.7
-29.0,115.5,4.7
-29.0,115.75,17.8
-29.0,116.0,28.9
-29.0,116.25,27.3
-29.0,116.5,27.4
-29.0,116.75,40.0
-29.0,117.0,60.1
-29.0,117.25,82.3
-29.0,117.5,105.2
-29.0,117.75,88.4
-29.0,118.0,75.7
-29.0,118.25,69.2
-29.0,118.5,68.7
-29.0,118.75,72.6
-29.0,119.0,83.6
-29.0,119.25,94.2
-29.0,119.5,90.7
-29.0,119.75,90.7
-29.0,120.0,92.7
-29.0,120.25,98.6
-29.0,120.5,98.5
-29.0,120.75,77.7
-29.0,121.0,59.3
-29.0,121.25,46.4
-29.0,121.5,43.9
-29.0,121.75,53.0
-29.0,122.0,69.5
-29.0,122.25,89.6
-29.0,122.5,111.1
-29.0,122.75,133.5
-29.0,123.0,135.0
-29.0,123.25,117.4
-29.0,123.5,102.5
-29.0,123.75,91.7
-29.0,124.0,74.2
-29.0,124.25,54.8
-29.0,124.5,40.6
-29.0,124.75,37.3
-29.0,125.0,37.3
-29.0,125.25,37.3
-29.0,125.5,37.5
-29.0,125.75,37.5
-29.0,126.0,37.5
-29.0,126.25,37.5
-29.0,126.5,37.5
-29.0,126.75,32.8
-29.0,127.0,32.5
-29.0,127.25,9.6
-29.0,127.5,0.0
-29.0,127.75,0.1
-29.0,128.0,0.1
-29.0,128.25,0.1
-29.0,128.5,0.1
-29.0,128.75,0.0
-29.0,129.0,0.0
-29.0,129.25,0.0
-29.0,129.5,0.0
-29.0,129.75,23.8
-29.0,130.0,28.2
-29.0,130.25,28.2
-29.0,130.5,28.2
-29.0,130.75,28.2
-29.0,131.0,28.2
-29.0,131.25,37.0
-29.0,131.5,55.7
-29.0,131.75,77.5
-29.0,132.0,96.0
-29.0,132.25,72.0
-29.0,132.5,47.9
-29.0,132.75,23.8
-29.0,133.0,0.0
-29.0,133.25,0.0
-29.0,133.5,0.0
-29.0,133.75,0.0
-29.0,134.0,17.4
-29.0,134.25,41.5
-29.0,134.5,65.5
-29.0,134.75,89.5
-29.0,135.0,113.5
-29.0,135.25,137.3
-29.0,135.5,131.9
-29.0,135.75,109.6
-29.0,136.0,87.0
-29.0,136.25,63.2
-29.0,136.5,39.7
-29.0,136.75,17.3
-29.0,137.0,0.0
-29.0,137.25,4.3
-29.0,137.5,0.0
-29.0,137.75,2.2
-29.0,138.0,3.3
-29.0,138.25,19.8
-29.0,138.5,42.6
-29.0,138.75,41.4
-29.0,139.0,22.5
-29.0,139.25,5.5
-29.0,139.5,0.0
-29.0,139.75,0.0
-29.0,140.0,0.0
-29.0,140.25,0.0
-29.0,140.5,14.4
-29.0,140.75,24.0
-29.0,141.0,0.0
-29.0,141.25,0.0
-29.0,141.5,0.0
-29.0,141.75,0.0
-29.0,142.0,0.0
-29.0,142.25,19.5
-29.0,142.5,28.8
-29.0,142.75,49.3
-29.0,143.0,72.0
-29.0,143.25,91.1
-29.0,143.5,67.0
-29.0,143.75,42.9
-29.0,144.0,18.9
-29.0,144.25,0.1
-29.0,144.5,6.8
-29.0,144.75,19.5
-29.0,145.0,30.3
-29.0,145.25,46.2
-29.0,145.5,67.2
-29.0,145.75,89.4
-29.0,146.0,76.7
-29.0,146.25,53.4
-29.0,146.5,31.3
-29.0,146.75,16.2
-29.0,147.0,0.0
-29.0,147.25,2.1
-29.0,147.5,26.2
-29.0,147.75,50.2
-29.0,148.0,74.3
-29.0,148.25,98.3
-29.0,148.5,122.4
-29.0,148.75,104.5
-29.0,149.0,80.8
-29.0,149.25,56.8
-29.0,149.5,32.8
-29.0,149.75,8.9
-29.0,150.0,13.7
-29.0,150.25,35.7
-29.0,150.5,15.7
-29.0,150.75,18.4
-29.0,151.0,34.0
-29.0,151.25,28.5
-29.0,151.5,10.5
-29.0,151.75,13.3
-29.0,152.0,3.4
-29.0,152.25,7.1
-29.0,152.5,15.8
-29.0,152.75,2.3
-29.0,153.0,12.2
-29.0,153.25,7.1
-29.0,153.5,3.1
-29.0,153.75,25.6
-29.25,114.75,18.9
-29.25,115.0,7.1
-29.25,115.25,16.0
-29.25,115.5,9.4
-29.25,115.75,31.4
-29.25,116.0,9.6
-29.25,116.25,9.8
-29.25,116.5,5.8
-29.25,116.75,29.7
-29.25,117.0,53.7
-29.25,117.25,77.8
-29.25,117.5,77.2
-29.25,117.75,68.8
-29.25,118.0,51.5
