Longitude,Latitude,avg_solar_radiation
121.75,-30.75,446.95
122.0,-30.75,446.95468
122.25,-30.75,446.79663
122.5,-30.75,445.35385
122.75,-30.75,443.35065
123.0,-30.75,442.15497
123.25,-30.75,441.14322
123.5,-30.75,439.81897
123.75,-30.75,438.34662
124.0,-30.75,437.5531
124.25,-30.75,437.42374
124.5,-30.75,439.28412
124.75,-30.75,440.84116
125.0,-30.75,442.30185
125.25,-30.75,443.4986
125.5,-30.75,443.9513
125.75,-30.75,444.0074
126.0,-30.75,443.97714
126.25,-30.75,443.89868
126.5,-30.75,443.54333
126.75,-30.75,442.90878
127.0,-30.75,442.76855
127.25,-30.75,441.9651
127.5,-30.75,441.1769
127.75,-30.75,440.3199
128.0,-30.75,439.9985
128.25,-30.75,439.6444
128.5,-30.75,438.8626
128.75,-30.75,438.4004
129.0,-30.75,437.72415
129.25,-30.75,436.62952
129.5,-30.75,435.01294
129.75,-30.75,434.28613
130.0,-30.75,433.79828
130.25,-30.75,433.59067
130.5,-30.75,434.13654
130.75,-30.75,434.52393
131.0,-30.75,435.05698
131.25,-30.75,435.91895
131.5,-30.75,437.0193
131.75,-30.75,438.34372
132.0,-30.75,438.399
132.25,-30.75,438.6981
132.5,-30.75,439.1599
132.75,-30.75,439.2806
133.0,-30.75,439.96127
133.25,-30.75,440.24667
133.5,-30.75,440.6794
133.75,-30.75,441.01654
134.0,-30.75,440.81125
134.25,-30.75,441.6748
134.5,-30.75,441.5758
134.75,-30.75,441.75787
135.0,-30.75,442.33914
135.25,-30.75,443.66852
135.5,-30.75,444.8992
135.75,-30.75,445.94998
136.0,-30.75,446.43994
136.25,-30.75,447.97577
136.5,-30.75,449.89423
136.75,-30.75,452.14236
137.0,-30.75,453.98383
137.25,-30.75,454.6077
137.5,-30.75,449.68527
137.75,-30.75,449.1974
138.0,-30.75,452.35962
138.25,-30.75,458.0123
138.5,-30.75,457.30884
138.75,-30.75,456.4009
139.0,-30.75,456.08038
139.25,-30.75,457.03754
139.5,-30.75,457.475
139.75,-30.75,451.7868
140.0,-30.75,457.6288
140.25,-30.75,464.1321
140.5,-30.75,462.23187
140.75,-30.75,461.50653
141.0,-30.75,460.595
141.25,-30.75,460.01364
141.5,-30.75,459.95575
141.75,-30.75,460.12347
142.0,-30.75,459.7405
142.25,-30.75,459.26855
142.5,-30.75,458.8049
142.75,-30.75,458.4644
143.0,-30.75,458.64453
143.25,-30.75,458.01416
143.5,-30.75,458.81378
143.75,-30.75,459.41617
144.0,-30.75,460.9343
144.25,-30.75,462.107
144.5,-30.75,461.57602
144.75,-30.75,460.42886
145.0,-30.75,458.91254
145.25,-30.75,456.6284
145.5,-30.75,456.10593
145.75,-30.75,455.8721
146.0,-30.75,455.43365
146.25,-30.75,455.0432
146.5,-30.75,454.98743
146.75,-30.75,455.98624
147.0,-30.75,457.71085
147.25,-30.75,458.8209
147.5,-30.75,457.4726
147.75,-30.75,457.75778
148.0,-30.75,457.14594
148.25,-30.75,456.23404
148.5,-30.75,455.83386
148.75,-30.75,452.96225
149.0,-30.75,450.545
149.25,-30.75,449.2371
149.5,-30.75,449.43484
149.75,-30.75,451.20773
150.0,-30.75,453.06882
150.25,-30.75,452.56827
150.5,-30.75,451.4723
150.75,-30.75,450.50204
151.0,-30.75,448.39633
151.25,-30.75,448.1545
151.5,-30.75,444.02094
151.75,-30.75,435.9262
152.0,-30.75,422.21735
152.25,-30.75,414.40143
152.5,-30.75,409.1425
152.75,-30.75,405.91556
153.0,-30.75,403.71323
153.25,-30.75,407.45233
115.0,-31.0,438.415
115.25,-31.0,435.51215
115.5,-31.0,436.1669
115.75,-31.0,437.78314
116.0,-31.0,440.50974
116.25,-31.0,443.29428
116.5,-31.0,445.77023
116.75,-31.0,447.11185
117.0,-31.0,448.93134
117.25,-31.0,449.952
117.5,-31.0,450.88013
117.75,-31.0,451.538
118.0,-31.0,451.88574
118.25,-31.0,451.2583
118.5,-31.0,451.22546
118.75,-31.0,450.77472
119.0,-31.0,450.61188
119.25,-31.0,449.79764
119.5,-31.0,449.14502
119.75,-31.0,447.92972
120.0,-31.0,447.7258
120.25,-31.0,447.92352
120.5,-31.0,446.96057
120.75,-31.0,445.85242
121.0,-31.0,444.72034
121.25,-31.0,444.1618
121.5,-31.0,443.82144
121.75,-31.0,443.8395
122.0,-31.0,444.03424
122.25,-31.0,444.25787
122.5,-31.0,442.51538
122.75,-31.0,440.9202
123.0,-31.0,439.5195
123.25,-31.0,438.27264
123.5,-31.0,437.29178
123.75,-31.0,437.13724
124.0,-31.0,436.26172
124.25,-31.0,436.16
124.5,-31.0,437.6446
124.75,-31.0,439.04892
125.0,-31.0,441.03308
125.25,-31.0,441.30746
125.5,-31.0,441.55804
125.75,-31.0,441.88852
126.0,-31.0,440.8125
126.25,-31.0,440.64142
126.5,-31.0,440.62497
126.75,-31.0,440.30908
127.0,-31.0,438.9444
127.25,-31.0,437.90015
127.5,-31.0,437.208
127.75,-31.0,436.3991
128.0,-31.0,436.49197
128.25,-31.0,436.08707
128.5,-31.0,435.01312
128.75,-31.0,433.55283
129.0,-31.0,433.2368
129.25,-31.0,430.78433
129.5,-31.0,428.75885
129.75,-31.0,427.59073
130.0,-31.0,426.96622
130.25,-31.0,426.5478
130.5,-31.0,427.48154
130.75,-31.0,427.79114
131.0,-31.0,428.033
131.25,-31.0,428.9326
131.5,-31.0,430.88864
131.75,-31.0,432.7402
132.0,-31.0,434.2272
132.25,-31.0,434.8865
132.5,-31.0,434.86197
132.75,-31.0,436.65543
133.0,-31.0,437.1901
133.25,-31.0,436.87427
133.5,-31.0,437.13098
133.75,-31.0,438.18524
134.0,-31.0,439.2514
134.25,-31.0,439.51865
134.5,-31.0,439.13724
134.75,-31.0,438.96164
135.0,-31.0,440.64505
135.25,-31.0,441.67258
135.5,-31.0,443.64923
135.75,-31.0,446.97742
136.0,-31.0,447.6568
136.25,-31.0,447.18494
136.5,-31.0,447.12082
136.75,-31.0,449.04224
137.0,-31.0,450.4551
137.25,-31.0,451.69388
137.5,-31.0,450.9782
137.75,-31.0,450.30942
138.0,-31.0,452.03873
138.25,-31.0,459.3353
138.5,-31.0,454.48297
138.75,-31.0,454.03
139.0,-31.0,455.04416
139.25,-31.0,456.56567
139.5,-31.0,458.57254
139.75,-31.0,456.71658
140.0,-31.0,459.57477
140.25,-31.0,460.86896
140.5,-31.0,458.8528
140.75,-31.0,458.28564
141.0,-31.0,458.08145
141.25,-31.0,457.4858
141.5,-31.0,457.66257
141.75,-31.0,457.94305
142.0,-31.0,457.60474
142.25,-31.0,457.16663
142.5,-31.0,456.32892
142.75,-31.0,455.16748
143.0,-31.0,455.4243
143.25,-31.0,455.5004
143.5,-31.0,456.02228
143.75,-31.0,457.15656
144.0,-31.0,456.92737
144.25,-31.0,458.92578
144.5,-31.0,458.40613
144.75,-31.0,457.52048
145.0,-31.0,455.72528
145.25,-31.0,455.07272
145.5,-31.0,454.8911
145.75,-31.0,454.61508
146.0,-31.0,454.10535
146.25,-31.0,453.28113
146.5,-31.0,453.5514
146.75,-31.0,454.54416
147.0,-31.0,456.13516
147.25,-31.0,457.093
147.5,-31.0,456.26483
147.75,-31.0,456.2997
148.0,-31.0,455.73047
148.25,-31.0,455.0092
148.5,-31.0,454.1911
148.75,-31.0,453.21423
149.0,-31.0,450.99744
149.25,-31.0,449.57562
149.5,-31.0,449.8281
149.75,-31.0,451.1792
150.0,-31.0,450.98734
150.25,-31.0,450.44867
150.5,-31.0,449.4484
150.75,-31.0,448.5775
151.0,-31.0,446.6448
151.25,-31.0,444.50854
151.5,-31.0,439.98862
151.75,-31.0,430.78223
152.0,-31.0,416.1872
152.25,-31.0,407.91852
152.5,-31.0,406.2662
152.75,-31.0,405.17972
153.0,-31.0,406.77652
153.25,-31.0,409.95923
115.25,-31.25,433.31348
115.5,-31.25,432.8099
115.75,-31.25,435.57367
116.0,-31.25,437.51004
116.25,-31.25,438.34866
116.5,-31.25,440.74176
116.75,-31.25,442.67105
117.0,-31.25,444.19345
117.25,-31.25,445.63312
117.5,-31.25,446.39932
117.75,-31.25,446.9819
118.0,-31.25,447.33643
118.25,-31.25,447.90442
118.5,-31.25,447.59567
118.75,-31.25,447.76987
119.0,-31.25,448.30164
119.25,-31.25,447.51898
119.5,-31.25,445.52924
119.75,-31.25,444.35434
120.0,-31.25,444.2768
120.25,-31.25,443.75842
120.5,-31.25,443.39624
120.75,-31.25,442.4389
121.0,-31.25,441.54205
121.25,-31.25,439.65536
121.5,-31.25,439.27466
121.75,-31.25,439.91272
122.0,-31.25,440.43134
122.25,-31.25,440.8154
122.5,-31.25,439.52365
122.75,-31.25,437.8576
123.0,-31.25,436.20886
123.25,-31.25,435.43167
123.5,-31.25,435.21664
123.75,-31.25,434.68973
124.0,-31.25,434.69305
124.25,-31.25,434.71835
124.5,-31.25,435.43015
124.75,-31.25,436.1904
125.0,-31.25,437.3686
125.25,-31.25,437.26617
125.5,-31.25,437.50604
125.75,-31.25,436.73813
126.0,-31.25,435.24884
126.25,-31.25,435.0472
126.5,-31.25,435.16052
126.75,-31.25,434.4668
127.0,-31.25,432.54462
127.25,-31.25,431.5758
127.5,-31.25,430.9416
127.75,-31.25,430.38953
128.0,-31.25,430.0778
128.25,-31.25,429.76917
128.5,-31.25,429.908
128.75,-31.25,428.79565
129.0,-31.25,428.8313
129.25,-31.25,427.35284
129.5,-31.25,425.3296
129.75,-31.25,423.91254
130.0,-31.25,422.8575
130.25,-31.25,423.1653
130.5,-31.25,424.1164
130.75,-31.25,424.43674
131.0,-31.25,424.492
131.25,-31.25,425.49368
131.5,-31.25,426.4408
131.75,-31.25,429.08508
132.0,-31.25,430.43057
132.25,-31.25,431.34937
132.5,-31.25,431.42953
132.75,-31.25,430.66577
133.0,-31.25,432.0887
133.25,-31.25,432.24213
133.5,-31.25,433.94504
133.75,-31.25,436.51395
134.0,-31.25,436.6125
134.25,-31.25,437.22348
134.5,-31.25,437.1502
134.75,-31.25,436.7611
135.0,-31.25,437.69125
135.25,-31.25,439.59265
135.5,-31.25,439.15988
135.75,-31.25,439.78348
136.0,-31.25,440.5205
136.25,-31.25,446.8142
136.5,-31.25,445.63834
136.75,-31.25,445.13684
137.0,-31.25,446.6074
137.25,-31.25,449.24155
137.5,-31.25,450.95352
137.75,-31.25,449.59372
138.0,-31.25,450.4985
138.25,-31.25,457.64645
138.5,-31.25,452.8732
138.75,-31.25,451.6577
139.0,-31.25,452.54376
139.25,-31.25,455.49307
139.5,-31.25,457.74594
139.75,-31.25,457.34448
140.0,-31.25,457.64514
140.25,-31.25,458.05432
140.5,-31.25,456.84366
140.75,-31.25,456.0528
141.0,-31.25,456.15237
141.25,-31.25,454.99927
141.5,-31.25,453.9379
141.75,-31.25,454.91754
142.0,-31.25,455.17792
142.25,-31.25,454.50705
142.5,-31.25,454.2703
142.75,-31.25,453.86197
143.0,-31.25,452.8488
143.25,-31.25,453.3783
143.5,-31.25,453.50574
143.75,-31.25,454.42426
144.0,-31.25,454.35867
144.25,-31.25,454.97415
144.5,-31.25,454.53925
144.75,-31.25,453.63126
145.0,-31.25,453.04526
145.25,-31.25,453.0977
145.5,-31.25,452.97885
145.75,-31.25,452.8924
146.0,-31.25,452.4251
146.25,-31.25,451.9375
146.5,-31.25,452.34247
146.75,-31.25,453.08737
147.0,-31.25,454.1813
147.25,-31.25,455.23676
147.5,-31.25,454.80154
147.75,-31.25,454.0709
148.0,-31.25,453.2913
148.25,-31.25,452.66852
148.5,-31.25,452.026
148.75,-31.25,451.64236
149.0,-31.25,450.36807
149.25,-31.25,449.19635
149.5,-31.25,449.14868
149.75,-31.25,448.22708
150.0,-31.25,446.87375
150.25,-31.25,445.87787
150.5,-31.25,444.7337
150.75,-31.25,443.68204
151.0,-31.25,442.70508
151.25,-31.25,439.5694
151.5,-31.25,432.66614
151.75,-31.25,423.20273
152.0,-31.25,409.8649
152.25,-31.25,403.2264
152.5,-31.25,402.8523
152.75,-31.25,406.55
153.0,-31.25,408.60385
153.25,-31.25,412.88492
115.5,-31.5,433.4763
115.75,-31.5,435.2738
116.0,-31.5,433.7506
116.25,-31.5,434.30408
116.5,-31.5,435.3974
116.75,-31.5,437.92633
117.0,-31.5,440.03326
117.25,-31.5,441.19333
117.5,-31.5,441.8193
117.75,-31.5,442.3401
118.0,-31.5,442.71814
118.25,-31.5,443.0498
118.5,-31.5,443.1442
118.75,-31.5,443.2663
119.0,-31.5,443.95938
119.25,-31.5,443.3953
119.5,-31.5,441.5722
119.75,-31.5,440.4058
120.0,-31.5,441.1826
120.25,-31.5,439.80518
120.5,-31.5,438.6109
120.75,-31.5,437.87338
121.0,-31.5,436.566
121.25,-31.5,435.11893
121.5,-31.5,435.23227
121.75,-31.5,435.5832
122.0,-31.5,436.0912
122.25,-31.5,436.74316
122.5,-31.5,435.51022
122.75,-31.5,434.03998
123.0,-31.5,433.17224
123.25,-31.5,432.4334
123.5,-31.5,431.7487
123.75,-31.5,431.88382
124.0,-31.5,431.85046
124.25,-31.5,432.66373
124.5,-31.5,433.44583
124.75,-31.5,434.09885
125.0,-31.5,433.1568
125.25,-31.5,433.28116
125.5,-31.5,431.31036
125.75,-31.5,430.16617
126.0,-31.5,428.58127
126.25,-31.5,427.7013
126.5,-31.5,427.46072
126.75,-31.5,426.84628
127.0,-31.5,425.18173
127.25,-31.5,423.80472
127.5,-31.5,422.475
127.75,-31.5,421.4832
128.0,-31.5,421.1986
128.25,-31.5,421.12808
128.5,-31.5,422.0718
128.75,-31.5,425.1005
129.0,-31.5,424.92224
129.25,-31.5,424.1981
129.5,-31.5,422.583
129.75,-31.5,420.9983
130.0,-31.5,420.10208
130.25,-31.5,420.03772
130.5,-31.5,420.83966
130.75,-31.5,420.87802
131.0,-31.5,420.92377
131.25,-31.5,421.69626
131.5,-31.5,422.20837
131.75,-31.5,425.22006
132.0,-31.5,427.5212
132.25,-31.5,428.00522
132.5,-31.5,425.8546
132.75,-31.5,423.06396
133.0,-31.5,424.04608
133.25,-31.5,425.49448
133.5,-31.5,427.51013
133.75,-31.5,429.71237
134.0,-31.5,431.59897
134.25,-31.5,432.0768
134.5,-31.5,433.00204
134.75,-31.5,432.88074
135.0,-31.5,433.59644
135.25,-31.5,435.9726
135.5,-31.5,435.69272
135.75,-31.5,436.01813
136.0,-31.5,434.77966
136.25,-31.5,441.82187
136.5,-31.5,442.78998
136.75,-31.5,442.29807
137.0,-31.5,443.54105
137.25,-31.5,444.54236
137.5,-31.5,446.68646
137.75,-31.5,449.23206
138.0,-31.5,450.7707
138.25,-31.5,452.16446
138.5,-31.5,448.40536
138.75,-31.5,447.77667
139.0,-31.5,450.22794
139.25,-31.5,453.0159
139.5,-31.5,455.5916
139.75,-31.5,455.77344
140.0,-31.5,455.44388
140.25,-31.5,455.97092
140.5,-31.5,455.70306
140.75,-31.5,454.0292
141.0,-31.5,453.74658
141.25,-31.5,452.70816
141.5,-31.5,450.73303
141.75,-31.5,451.50226
142.0,-31.5,451.79434
142.25,-31.5,451.91364
142.5,-31.5,451.8733
142.75,-31.5,451.59094
143.0,-31.5,451.23923
143.25,-31.5,451.39697
143.5,-31.5,451.5757
143.75,-31.5,451.5468
144.0,-31.5,450.7016
144.25,-31.5,450.78607
144.5,-31.5,450.79425
144.75,-31.5,450.66223
145.0,-31.5,450.00812
145.25,-31.5,450.83084
145.5,-31.5,450.579
145.75,-31.5,450.37744
146.0,-31.5,450.67505
146.25,-31.5,450.15518
146.5,-31.5,450.8799
146.75,-31.5,451.2531
147.0,-31.5,452.36847
147.25,-31.5,452.78848
147.5,-31.5,452.2055
147.75,-31.5,451.43762
148.0,-31.5,450.54297
148.25,-31.5,450.075
148.5,-31.5,449.8844
148.75,-31.5,449.49774
149.0,-31.5,448.28314
149.25,-31.5,446.80576
149.5,-31.5,445.8689
149.75,-31.5,443.30643
150.0,-31.5,440.36328
150.25,-31.5,439.22076
150.5,-31.5,437.71255
150.75,-31.5,436.38953
151.0,-31.5,434.417
151.25,-31.5,430.24506
151.5,-31.5,423.9036
151.75,-31.5,415.52258
152.0,-31.5,404.2065
152.25,-31.5,398.93707
152.5,-31.5,402.93362
152.75,-31.5,406.6259
153.0,-31.5,411.81717
115.5,-31.75,436.545
115.75,-31.75,435.25436
116.0,-31.75,433.82715
116.25,-31.75,429.70905
116.5,-31.75,429.62128
116.75,-31.75,432.838
117.0,-31.75,435.1908
117.25,-31.75,436.14117
117.5,-31.75,437.21948
117.75,-31.75,437.92673
118.0,-31.75,438.10312
118.25,-31.75,438.57617
118.5,-31.75,438.37134
118.75,-31.75,438.91956
119.0,-31.75,438.36612
119.25,-31.75,438.0628
119.5,-31.75,436.89066
119.75,-31.75,435.55814
120.0,-31.75,436.408
120.25,-31.75,434.69785
120.5,-31.75,433.35925
120.75,-31.75,432.7576
121.0,-31.75,431.4564
121.25,-31.75,430.95084
121.5,-31.75,430.6533
121.75,-31.75,430.93417
122.0,-31.75,431.29297
122.25,-31.75,432.19144
122.5,-31.75,431.2494
122.75,-31.75,430.51685
123.0,-31.75,429.37222
123.25,-31.75,428.86276
123.5,-31.75,428.67673
123.75,-31.75,428.61832
124.0,-31.75,428.94403
124.25,-31.75,430.20453
124.5,-31.75,430.3794
124.75,-31.75,430.09656
125.0,-31.75,429.16498
125.25,-31.75,427.4259
125.5,-31.75,425.678
125.75,-31.75,423.9521
126.0,-31.75,421.71982
126.25,-31.75,420.87082
126.5,-31.75,419.43146
126.75,-31.75,418.4817
127.0,-31.75,416.70016
127.25,-31.75,415.3301
127.5,-31.75,413.87125
127.75,-31.75,411.45276
128.0,-31.75,410.78625
128.25,-31.75,411.77515
128.5,-31.75,414.67032
128.75,-31.75,417.43677
129.0,-31.75,422.30472
129.25,-31.75,423.10898
129.5,-31.75,421.88104
129.75,-31.75,420.98837
130.0,-31.75,419.80725
130.25,-31.75,419.74756
130.5,-31.75,419.87054
130.75,-31.75,420.0868
131.0,-31.75,420.75766
131.25,-31.75,421.21194
131.5,-31.75,421.33173
131.75,-31.75,422.1861
132.0,-31.75,424.16727
132.25,-31.75,423.21234
132.5,-31.75,420.10876
132.75,-31.75,417.36362
133.0,-31.75,418.76483
133.25,-31.75,420.23605
133.5,-31.75,421.78635
133.75,-31.75,423.51788
134.0,-31.75,425.39957
134.25,-31.75,426.86935
134.5,-31.75,427.62555
134.75,-31.75,428.2827
135.0,-31.75,429.44037
135.25,-31.75,431.45508
135.5,-31.75,433.85635
135.75,-31.75,434.48904
136.0,-31.75,433.59634
136.25,-31.75,437.20425
136.5,-31.75,438.45267
136.75,-31.75,439.04935
137.0,-31.75,440.23132
137.25,-31.75,440.20416
137.5,-31.75,441.0245
137.75,-31.75,443.8154
138.0,-31.75,444.918
138.25,-31.75,444.6777
138.5,-31.75,443.1336
138.75,-31.75,444.9885
139.0,-31.75,447.43475
139.25,-31.75,449.62405
139.5,-31.75,452.57584
139.75,-31.75,452.40988
140.0,-31.75,452.3528
140.25,-31.75,453.31717
140.5,-31.75,453.3377
140.75,-31.75,452.18536
141.0,-31.75,451.4443
141.25,-31.75,449.36453
141.5,-31.75,447.58844
141.75,-31.75,448.6171
142.0,-31.75,448.9983
142.25,-31.75,448.7049
142.5,-31.75,448.75952
142.75,-31.75,448.73093
143.0,-31.75,449.41745
143.25,-31.75,449.10272
143.5,-31.75,449.1495
143.75,-31.75,448.32657
144.0,-31.75,447.55728
144.25,-31.75,447.301
144.5,-31.75,447.18582
144.75,-31.75,447.31253
145.0,-31.75,447.37894
145.25,-31.75,447.55673
145.5,-31.75,447.45264
145.75,-31.75,448.05396
146.0,-31.75,448.03073
146.25,-31.75,448.17526
146.5,-31.75,448.43298
146.75,-31.75,449.26132
147.0,-31.75,449.7064
147.25,-31.75,450.23743
147.5,-31.75,449.75
147.75,-31.75,448.57016
148.0,-31.75,447.6378
148.25,-31.75,447.4275
148.5,-31.75,447.22842
148.75,-31.75,445.9989
149.0,-31.75,444.94186
149.25,-31.75,443.5622
149.5,-31.75,441.02194
149.75,-31.75,437.63644
150.0,-31.75,434.25824
150.25,-31.75,431.13303
150.5,-31.75,429.67245
150.75,-31.75,427.7435
151.0,-31.75,424.85037
151.25,-31.75,420.87497
151.5,-31.75,415.36765
151.75,-31.75,407.04013
152.0,-31.75,399.88596
152.25,-31.75,397.59628
152.5,-31.75,401.5017
152.75,-31.75,409.46588
153.0,-31.75,415.61227
115.5,-32.0,436.686
115.75,-32.0,434.57974
116.0,-32.0,430.03497
116.25,-32.0,425.89523
116.5,-32.0,424.05194
116.75,-32.0,428.37256
117.0,-32.0,430.59055
117.25,-32.0,432.1827
117.5,-32.0,432.8361
117.75,-32.0,433.75342
118.0,-32.0,433.08865
118.25,-32.0,433.15903
118.5,-32.0,433.77737
118.75,-32.0,434.36597
119.0,-32.0,433.43942
119.25,-32.0,432.1725
119.5,-32.0,430.59415
119.75,-32.0,429.49252
120.0,-32.0,430.1134
120.25,-32.0,428.73444
120.5,-32.0,428.0723
120.75,-32.0,427.11722
121.0,-32.0,426.36978
121.25,-32.0,425.93665
121.5,-32.0,425.2408
121.75,-32.0,425.89188
122.0,-32.0,426.24274
122.25,-32.0,426.8744
122.5,-32.0,426.63654
122.75,-32.0,426.10995
123.0,-32.0,425.3816
123.25,-32.0,425.07532
123.5,-32.0,424.42984
123.75,-32.0,424.3892
124.0,-32.0,424.90515
124.25,-32.0,424.01834
124.5,-32.0,423.8061
124.75,-32.0,422.5852
125.0,-32.0,422.65924
125.25,-32.0,420.65457
125.5,-32.0,420.94144
125.75,-32.0,418.92798
126.0,-32.0,416.899
126.25,-32.0,415.24042
126.5,-32.0,413.7674
126.75,-32.0,412.58765
127.0,-32.0,410.32156
127.25,-32.0,409.3603
127.5,-32.0,406.95972
127.75,-32.0,405.02844
128.0,-32.0,403.60065
128.25,-32.0,404.95267
128.5,-32.0,407.77304
128.75,-32.0,412.91467
129.0,-32.0,419.40195
129.25,-32.0,421.65872
131.75,-32.0,421.11166
132.0,-32.0,420.14633
132.25,-32.0,418.9552
132.5,-32.0,416.13086
132.75,-32.0,413.94965
133.0,-32.0,415.80612
133.25,-32.0,417.8712
133.5,-32.0,419.10355
133.75,-32.0,420.86346
134.0,-32.0,422.93332
134.25,-32.0,424.5472
134.5,-32.0,423.2014
134.75,-32.0,423.9347
135.0,-32.0,425.20667
135.25,-32.0,426.76096
135.5,-32.0,429.20212
135.75,-32.0,431.3638
136.0,-32.0,432.1669
136.25,-32.0,434.0412
136.5,-32.0,435.42154
136.75,-32.0,436.14688
137.0,-32.0,435.63437
137.25,-32.0,435.5497
137.5,-32.0,436.1196
137.75,-32.0,436.18533
138.0,-32.0,437.1747
138.25,-32.0,438.4023
138.5,-32.0,440.1037
138.75,-32.0,441.8299
139.0,-32.0,444.73688
139.25,-32.0,447.0018
139.5,-32.0,448.7034
139.75,-32.0,448.34833
140.0,-32.0,448.8985
140.25,-32.0,449.32324
140.5,-32.0,449.68524
140.75,-32.0,448.8476
141.0,-32.0,448.1822
141.25,-32.0,446.36926
141.5,-32.0,445.45245
141.75,-32.0,445.78165
142.0,-32.0,446.4337
142.25,-32.0,445.43994
142.5,-32.0,445.01474
142.75,-32.0,446.67014
143.0,-32.0,447.78214
143.25,-32.0,447.52316
143.5,-32.0,445.57434
143.75,-32.0,444.8771
144.0,-32.0,444.56302
144.25,-32.0,443.85687
144.5,-32.0,443.9693
144.75,-32.0,444.01868
145.0,-32.0,444.60037
145.25,-32.0,444.20258
145.5,-32.0,444.8108
145.75,-32.0,445.48026
146.0,-32.0,445.62903
146.25,-32.0,445.508
146.5,-32.0,445.89633
146.75,-32.0,446.6125
147.0,-32.0,447.15912
147.25,-32.0,447.508
147.5,-32.0,446.8831
147.75,-32.0,446.00226
148.0,-32.0,445.33978
148.25,-32.0,444.9999
148.5,-32.0,444.92584
148.75,-32.0,443.19003
149.0,-32.0,441.94336
149.25,-32.0,440.71777
149.5,-32.0,437.9528
149.75,-32.0,433.22385
150.0,-32.0,428.73837
150.25,-32.0,425.5793
150.5,-32.0,422.66443
150.75,-32.0,420.53043
151.0,-32.0,417.61847
151.25,-32.0,412.60922
151.5,-32.0,407.17078
151.75,-32.0,401.47345
152.0,-32.0,396.27814
152.25,-32.0,395.76025
152.5,-32.0,401.47153
152.75,-32.0,409.36426
115.5,-32.25,432.03082
115.75,-32.25,429.61575
116.0,-32.25,424.8043
116.25,-32.25,420.8416
116.5,-32.25,419.29968
116.75,-32.25,424.09314
117.0,-32.25,426.43408
117.25,-32.25,428.11328
117.5,-32.25,429.30267
117.75,-32.25,429.60132
118.0,-32.25,428.25247
118.25,-32.25,427.41406
118.5,-32.25,427.9182
118.75,-32.25,428.57956
119.0,-32.25,428.17868
119.25,-32.25,425.74454
119.5,-32.25,424.44104
119.75,-32.25,423.99368
120.0,-32.25,424.35205
120.25,-32.25,423.72977
120.5,-32.25,422.5947
120.75,-32.25,421.28287
121.0,-32.25,420.3537
121.25,-32.25,419.5238
121.5,-32.25,419.4003
121.75,-32.25,420.2733
122.0,-32.25,421.5915
122.25,-32.25,421.97644
122.5,-32.25,421.8074
122.75,-32.25,420.83585
123.0,-32.25,420.4713
123.25,-32.25,420.0935
123.5,-32.25,418.48178
123.75,-32.25,419.12927
124.0,-32.25,418.657
124.25,-32.25,417.2237
124.5,-32.25,413.63525
124.75,-32.25,412.01154
125.0,-32.25,412.61383
125.25,-32.25,414.7297
125.5,-32.25,415.78116
125.75,-32.25,415.0982
126.0,-32.25,413.66318
126.25,-32.25,411.7726
126.5,-32.25,411.60645
126.75,-32.25,410.99222
127.0,-32.25,409.3423
127.25,-32.25,407.7392
127.5,-32.25,405.52808
127.75,-32.25,404.09122
128.0,-32.25,403.09473
128.25,-32.25,404.6277
132.25,-32.25,417.53412
132.5,-32.25,415.09143
132.75,-32.25,413.55426
133.0,-32.25,415.1879
133.25,-32.25,417.0245
133.5,-32.25,418.11475
133.75,-32.25,420.4246
134.0,-32.25,424.2199
134.25,-32.25,422.6412
134.5,-32.25,420.91827
134.75,-32.25,420.40164
135.0,-32.25,420.92413
135.25,-32.25,422.57947
135.5,-32.25,424.05365
135.75,-32.25,426.5049
136.0,-32.25,428.314
136.25,-32.25,430.1277
136.5,-32.25,431.29126
136.75,-32.25,431.41278
137.0,-32.25,430.51654
137.25,-32.25,430.54938
137.5,-32.25,429.66638
137.75,-32.25,429.72504
138.0,-32.25,431.36594
138.25,-32.25,434.6282
138.5,-32.25,436.41714
138.75,-32.25,438.8995
139.0,-32.25,441.65955
139.25,-32.25,444.10315
139.5,-32.25,443.89008
139.75,-32.25,443.93237
140.0,-32.25,444.01868
140.25,-32.25,444.3019
140.5,-32.25,444.90628
140.75,-32.25,444.58466
141.0,-32.25,443.62747
141.25,-32.25,444.25397
141.5,-32.25,443.74097
141.75,-32.25,443.31955
142.0,-32.25,442.93576
142.25,-32.25,441.92654
142.5,-32.25,442.57382
142.75,-32.25,444.5319
143.0,-32.25,446.32114
143.25,-32.25,445.1453
143.5,-32.25,443.13458
143.75,-32.25,441.58252
144.0,-32.25,441.48846
144.25,-32.25,441.02252
144.5,-32.25,440.9636
144.75,-32.25,441.31232
145.0,-32.25,441.8666
145.25,-32.25,441.6259
145.5,-32.25,442.40356
145.75,-32.25,443.11584
146.0,-32.25,443.3054
146.25,-32.25,443.46405
146.5,-32.25,444.3381
146.75,-32.25,444.35797
147.0,-32.25,444.8366
147.25,-32.25,445.29715
147.5,-32.25,444.4222
147.75,-32.25,444.02023
148.0,-32.25,443.48636
148.25,-32.25,443.2621
148.5,-32.25,442.44547
148.75,-32.25,441.88568
149.0,-32.25,441.63022
149.25,-32.25,439.94083
149.5,-32.25,436.679
149.75,-32.25,430.6553
150.0,-32.25,426.32153
