Longitude,Latitude,avg_capacity_factor
127.5,-30.75,0.45062327
127.75,-30.75,0.4538595
128.0,-30.75,0.45102105
128.25,-30.75,0.44363892
128.5,-30.75,0.44343814
128.75,-30.75,0.44367114
129.0,-30.75,0.43957478
129.25,-30.75,0.42421547
129.5,-30.75,0.4058095
129.75,-30.75,0.39903876
130.0,-30.75,0.4032005
130.25,-30.75,0.4205951
130.5,-30.75,0.42534018
130.75,-30.75,0.42380396
131.0,-30.75,0.42204675
131.25,-30.75,0.41912583
131.5,-30.75,0.4123913
131.75,-30.75,0.41583088
132.0,-30.75,0.4214307
132.25,-30.75,0.43024954
132.5,-30.75,0.43615845
132.75,-30.75,0.4331703
133.0,-30.75,0.41563347
133.25,-30.75,0.39867133
133.5,-30.75,0.39145353
133.75,-30.75,0.38491064
134.0,-30.75,0.3441969
134.25,-30.75,0.3097133
134.5,-30.75,0.3018505
134.75,-30.75,0.3178946
135.0,-30.75,0.31885988
135.25,-30.75,0.3105301
135.5,-30.75,0.30063006
135.75,-30.75,0.29108277
136.0,-30.75,0.29143938
136.25,-30.75,0.31019524
136.5,-30.75,0.33548936
136.75,-30.75,0.36982375
137.0,-30.75,0.39766228
137.25,-30.75,0.39518094
137.5,-30.75,0.40464464
137.75,-30.75,0.3948249
138.0,-30.75,0.36851338
138.25,-30.75,0.32287866
138.5,-30.75,0.33348206
138.75,-30.75,0.2951312
139.0,-30.75,0.23088151
139.25,-30.75,0.18390459
139.5,-30.75,0.21387543
139.75,-30.75,0.26791045
140.0,-30.75,0.30337182
140.25,-30.75,0.33027923
140.5,-30.75,0.35479188
140.75,-30.75,0.37027186
141.0,-30.75,0.37201467
141.25,-30.75,0.37800896
141.5,-30.75,0.38912988
141.75,-30.75,0.39223376
142.0,-30.75,0.37570933
142.25,-30.75,0.37018615
142.5,-30.75,0.3718417
142.75,-30.75,0.37650946
143.0,-30.75,0.3777076
143.25,-30.75,0.38066787
143.5,-30.75,0.37863585
143.75,-30.75,0.37519938
144.0,-30.75,0.37653357
144.25,-30.75,0.37521893
144.5,-30.75,0.35132834
144.75,-30.75,0.319644
145.0,-30.75,0.28998584
145.25,-30.75,0.2709958
145.5,-30.75,0.26633054
145.75,-30.75,0.25997078
146.0,-30.75,0.24768034
146.25,-30.75,0.22907385
146.5,-30.75,0.21463935
146.75,-30.75,0.22235551
147.0,-30.75,0.25321612
147.25,-30.75,0.28632674
147.5,-30.75,0.26133642
147.75,-30.75,0.2543052
148.0,-30.75,0.26621428
148.25,-30.75,0.2835522
148.5,-30.75,0.28331724
148.75,-30.75,0.24005805
149.0,-30.75,0.21930139
149.25,-30.75,0.21336108
149.5,-30.75,0.21149777
149.75,-30.75,0.19525929
150.0,-30.75,0.16744894
150.25,-30.75,0.1464592
150.5,-30.75,0.13963394
150.75,-30.75,0.13874114
151.0,-30.75,0.14669794
151.25,-30.75,0.19718432
151.5,-30.75,0.19980888
151.75,-30.75,0.14890444
152.0,-30.75,0.059345245
152.25,-30.75,0.043991752
152.5,-30.75,0.037268464
152.75,-30.75,0.057189044
153.0,-30.75,0.14774314
153.25,-30.75,0.37891957
115.0,-31.0,0.52011865
115.25,-31.0,0.43188852
115.5,-31.0,0.30851454
115.75,-31.0,0.3038127
116.0,-31.0,0.3206417
116.25,-31.0,0.3366183
116.5,-31.0,0.33616513
116.75,-31.0,0.3371622
117.0,-31.0,0.3455915
117.25,-31.0,0.35435346
117.5,-31.0,0.35956636
117.75,-31.0,0.35461235
118.0,-31.0,0.34463787
118.25,-31.0,0.34691018
118.5,-31.0,0.3583401
118.75,-31.0,0.36947232
119.0,-31.0,0.39474797
119.25,-31.0,0.37834018
119.5,-31.0,0.35854268
119.75,-31.0,0.3368905
120.0,-31.0,0.33234218
120.25,-31.0,0.35252312
120.5,-31.0,0.3494595
120.75,-31.0,0.3304939
121.0,-31.0,0.30590004
121.25,-31.0,0.32709426
121.5,-31.0,0.37011397
121.75,-31.0,0.4127172
122.0,-31.0,0.43398207
122.25,-31.0,0.4355378
122.5,-31.0,0.41466278
122.75,-31.0,0.39336947
123.0,-31.0,0.39088988
123.25,-31.0,0.39037585
123.5,-31.0,0.38242376
123.75,-31.0,0.37643743
124.0,-31.0,0.37069413
124.25,-31.0,0.38348114
124.5,-31.0,0.41014752
124.75,-31.0,0.44505885
125.0,-31.0,0.44607022
125.25,-31.0,0.44329002
125.5,-31.0,0.43926218
125.75,-31.0,0.45012468
126.0,-31.0,0.44040555
126.25,-31.0,0.4463726
126.5,-31.0,0.4595623
126.75,-31.0,0.46384957
127.0,-31.0,0.45026013
127.25,-31.0,0.45055163
127.5,-31.0,0.44709325
127.75,-31.0,0.44367787
128.0,-31.0,0.4404907
128.25,-31.0,0.43923223
128.5,-31.0,0.4385485
128.75,-31.0,0.43536326
129.0,-31.0,0.4258017
129.25,-31.0,0.40909988
129.5,-31.0,0.41257545
129.75,-31.0,0.410413
130.0,-31.0,0.41599038
130.25,-31.0,0.42250007
130.5,-31.0,0.4195541
130.75,-31.0,0.40440112
131.0,-31.0,0.39627296
131.25,-31.0,0.39292118
131.5,-31.0,0.3931388
131.75,-31.0,0.40133062
132.0,-31.0,0.41048548
132.25,-31.0,0.4150583
132.5,-31.0,0.41175047
132.75,-31.0,0.40526876
133.0,-31.0,0.40374008
133.25,-31.0,0.41766015
133.5,-31.0,0.42009875
133.75,-31.0,0.42586607
134.0,-31.0,0.40174264
134.25,-31.0,0.35592014
134.5,-31.0,0.3198558
134.75,-31.0,0.31584355
135.0,-31.0,0.3556233
135.25,-31.0,0.3698271
135.5,-31.0,0.35454357
135.75,-31.0,0.33146742
136.0,-31.0,0.33060658
136.25,-31.0,0.34617633
136.5,-31.0,0.37848482
136.75,-31.0,0.40490007
137.0,-31.0,0.40615937
137.25,-31.0,0.39241138
137.5,-31.0,0.39893118
137.75,-31.0,0.3923851
138.0,-31.0,0.3632524
138.25,-31.0,0.3275575
138.5,-31.0,0.3200255
138.75,-31.0,0.2916085
139.0,-31.0,0.25119364
139.25,-31.0,0.2233779
139.5,-31.0,0.238445
139.75,-31.0,0.27114627
140.0,-31.0,0.30926865
140.25,-31.0,0.33879235
140.5,-31.0,0.36858714
140.75,-31.0,0.38283092
141.0,-31.0,0.38239035
141.25,-31.0,0.3834836
141.5,-31.0,0.3812728
141.75,-31.0,0.37537593
142.0,-31.0,0.36735904
142.25,-31.0,0.3839155
142.5,-31.0,0.3919888
142.75,-31.0,0.38327447
143.0,-31.0,0.36465245
143.25,-31.0,0.369506
143.5,-31.0,0.37655163
143.75,-31.0,0.3779099
144.0,-31.0,0.3841508
144.25,-31.0,0.36223966
144.5,-31.0,0.32666498
144.75,-31.0,0.29520398
145.0,-31.0,0.27859074
145.25,-31.0,0.282168
145.5,-31.0,0.2735361
145.75,-31.0,0.26040626
146.0,-31.0,0.23962708
146.25,-31.0,0.21895772
146.5,-31.0,0.21229687
146.75,-31.0,0.22049315
147.0,-31.0,0.24310781
147.25,-31.0,0.25973013
147.5,-31.0,0.247055
147.75,-31.0,0.2463369
148.0,-31.0,0.26494014
148.25,-31.0,0.28429246
148.5,-31.0,0.30551943
148.75,-31.0,0.2883928
149.0,-31.0,0.25395933
149.25,-31.0,0.2327931
149.5,-31.0,0.22497125
149.75,-31.0,0.2129289
150.0,-31.0,0.1946961
150.25,-31.0,0.16385257
150.5,-31.0,0.13652386
150.75,-31.0,0.11711001
151.0,-31.0,0.11566189
151.25,-31.0,0.16276689
151.5,-31.0,0.17683956
151.75,-31.0,0.14734203
152.0,-31.0,0.061464496
152.25,-31.0,0.042533893
152.5,-31.0,0.045157667
152.75,-31.0,0.079819165
153.0,-31.0,0.20287098
153.25,-31.0,0.3985401
115.25,-31.25,0.49684405
115.5,-31.25,0.3680326
115.75,-31.25,0.28217578
116.0,-31.25,0.2927488
116.25,-31.25,0.30621782
116.5,-31.25,0.31099233
116.75,-31.25,0.31770062
117.0,-31.25,0.33131942
117.25,-31.25,0.33919507
117.5,-31.25,0.34769893
117.75,-31.25,0.34861362
118.0,-31.25,0.34117088
118.25,-31.25,0.34872976
118.5,-31.25,0.3598765
118.75,-31.25,0.36870545
119.0,-31.25,0.38640672
119.25,-31.25,0.36777845
119.5,-31.25,0.34363204
119.75,-31.25,0.3231492
120.0,-31.25,0.33881423
120.25,-31.25,0.3416529
120.5,-31.25,0.33558732
120.75,-31.25,0.31540367
121.0,-31.25,0.29358578
121.25,-31.25,0.29037496
121.5,-31.25,0.3143456
121.75,-31.25,0.35421628
122.0,-31.25,0.38346505
122.25,-31.25,0.38043022
122.5,-31.25,0.36424553
122.75,-31.25,0.35795742
123.0,-31.25,0.35415402
123.25,-31.25,0.3598435
123.5,-31.25,0.36178192
123.75,-31.25,0.363769
124.0,-31.25,0.37805006
124.25,-31.25,0.3929881
124.5,-31.25,0.43042433
124.75,-31.25,0.45666876
125.0,-31.25,0.45844173
125.25,-31.25,0.4561738
125.5,-31.25,0.45350435
125.75,-31.25,0.45830548
126.0,-31.25,0.45826605
126.25,-31.25,0.4584761
126.5,-31.25,0.45547378
126.75,-31.25,0.45599833
127.0,-31.25,0.45015383
127.25,-31.25,0.44656807
127.5,-31.25,0.44276744
127.75,-31.25,0.44024572
128.0,-31.25,0.43989065
128.25,-31.25,0.43608713
128.5,-31.25,0.4314266
128.75,-31.25,0.42611426
129.0,-31.25,0.4205935
129.25,-31.25,0.40267572
129.5,-31.25,0.4031353
129.75,-31.25,0.4186671
130.0,-31.25,0.42806196
130.25,-31.25,0.43445608
130.5,-31.25,0.422822
130.75,-31.25,0.39676425
131.0,-31.25,0.36790827
131.25,-31.25,0.35929555
131.5,-31.25,0.37354216
131.75,-31.25,0.3824513
132.0,-31.25,0.3874217
132.25,-31.25,0.38571936
132.5,-31.25,0.37806216
132.75,-31.25,0.37068975
133.0,-31.25,0.39357486
133.25,-31.25,0.4035409
133.5,-31.25,0.4084299
133.75,-31.25,0.41186532
134.0,-31.25,0.40929487
134.25,-31.25,0.39233452
134.5,-31.25,0.35543418
134.75,-31.25,0.33374763
135.0,-31.25,0.36568877
135.25,-31.25,0.3845121
135.5,-31.25,0.40654987
135.75,-31.25,0.39990568
136.0,-31.25,0.3924956
136.25,-31.25,0.34710756
136.5,-31.25,0.37064612
136.75,-31.25,0.38476
137.0,-31.25,0.3848275
137.25,-31.25,0.3793843
137.5,-31.25,0.39064246
137.75,-31.25,0.38058418
138.0,-31.25,0.35345972
138.25,-31.25,0.3128552
138.5,-31.25,0.2818592
138.75,-31.25,0.26266867
139.0,-31.25,0.23810105
139.25,-31.25,0.24364021
139.5,-31.25,0.2615935
139.75,-31.25,0.3008941
140.0,-31.25,0.33538514
140.25,-31.25,0.3641026
140.5,-31.25,0.3827847
140.75,-31.25,0.38638094
141.0,-31.25,0.3873574
141.25,-31.25,0.3931998
141.5,-31.25,0.39315465
141.75,-31.25,0.38330674
142.0,-31.25,0.36460072
142.25,-31.25,0.37755287
142.5,-31.25,0.3871105
142.75,-31.25,0.37859595
143.0,-31.25,0.3522418
143.25,-31.25,0.36199635
143.5,-31.25,0.36938375
143.75,-31.25,0.3793688
144.0,-31.25,0.3764119
144.25,-31.25,0.3490674
144.5,-31.25,0.31338742
144.75,-31.25,0.28111574
145.0,-31.25,0.28254825
145.25,-31.25,0.2856523
145.5,-31.25,0.27098626
145.75,-31.25,0.2555327
146.0,-31.25,0.23483364
146.25,-31.25,0.21733202
146.5,-31.25,0.21685176
146.75,-31.25,0.22186716
147.0,-31.25,0.23266757
147.25,-31.25,0.24436134
147.5,-31.25,0.24388054
147.75,-31.25,0.2431437
148.0,-31.25,0.25945628
148.25,-31.25,0.27955067
148.5,-31.25,0.29529884
148.75,-31.25,0.28298482
149.0,-31.25,0.24574396
149.25,-31.25,0.22341108
149.5,-31.25,0.20765434
149.75,-31.25,0.19945778
150.0,-31.25,0.178716
150.25,-31.25,0.16809326
150.5,-31.25,0.13632178
150.75,-31.25,0.12618272
151.0,-31.25,0.10952176
151.25,-31.25,0.13186966
151.5,-31.25,0.15253197
151.75,-31.25,0.14170209
152.0,-31.25,0.0901622
152.25,-31.25,0.055676818
152.5,-31.25,0.06299383
152.75,-31.25,0.12554568
153.0,-31.25,0.29391426
153.25,-31.25,0.43353292
115.5,-31.5,0.44716898
115.75,-31.5,0.33522022
116.0,-31.5,0.27734753
116.25,-31.5,0.28732994
116.5,-31.5,0.30351394
116.75,-31.5,0.30876762
117.0,-31.5,0.32291955
117.25,-31.5,0.33769867
117.5,-31.5,0.344727
117.75,-31.5,0.34745777
118.0,-31.5,0.3462985
118.25,-31.5,0.35286307
118.5,-31.5,0.37030458
118.75,-31.5,0.37908387
119.0,-31.5,0.40096787
119.25,-31.5,0.37764433
119.5,-31.5,0.34996244
119.75,-31.5,0.31157622
120.0,-31.5,0.3287785
120.25,-31.5,0.33697236
120.5,-31.5,0.32881933
120.75,-31.5,0.30709237
121.0,-31.5,0.28839207
121.25,-31.5,0.28026217
121.5,-31.5,0.29793286
121.75,-31.5,0.331869
122.0,-31.5,0.35673144
122.25,-31.5,0.34439248
122.5,-31.5,0.325028
122.75,-31.5,0.3141038
123.0,-31.5,0.30062848
123.25,-31.5,0.30022067
123.5,-31.5,0.31341627
123.75,-31.5,0.34876266
124.0,-31.5,0.36399522
124.25,-31.5,0.40380502
124.5,-31.5,0.44237274
124.75,-31.5,0.46135676
125.0,-31.5,0.46377143
125.25,-31.5,0.46018457
125.5,-31.5,0.45850044
125.75,-31.5,0.45700416
126.0,-31.5,0.4575354
126.25,-31.5,0.45565525
126.5,-31.5,0.45220232
126.75,-31.5,0.4487438
127.0,-31.5,0.4460089
127.25,-31.5,0.43880743
127.5,-31.5,0.42231995
127.75,-31.5,0.41764688
128.0,-31.5,0.41256982
128.25,-31.5,0.41598397
128.5,-31.5,0.41432285
128.75,-31.5,0.4223058
129.0,-31.5,0.41695648
129.25,-31.5,0.39062878
129.5,-31.5,0.38903204
129.75,-31.5,0.40567827
130.0,-31.5,0.45628455
130.25,-31.5,0.47132617
130.5,-31.5,0.46384987
130.75,-31.5,0.45463857
131.0,-31.5,0.425
131.25,-31.5,0.42272347
131.5,-31.5,0.4252431
131.75,-31.5,0.40653926
132.0,-31.5,0.35060972
132.25,-31.5,0.33914647
132.5,-31.5,0.34048963
132.75,-31.5,0.34919897
133.0,-31.5,0.3644043
133.25,-31.5,0.36668342
133.5,-31.5,0.36299923
133.75,-31.5,0.3694831
134.0,-31.5,0.39143082
134.25,-31.5,0.3702018
134.5,-31.5,0.34450468
134.75,-31.5,0.3212548
135.0,-31.5,0.33776838
135.25,-31.5,0.36602888
135.5,-31.5,0.38541433
135.75,-31.5,0.42006248
136.0,-31.5,0.4185369
136.25,-31.5,0.35728592
136.5,-31.5,0.32338923
136.75,-31.5,0.33409753
137.0,-31.5,0.3362053
137.25,-31.5,0.3391723
137.5,-31.5,0.3522437
137.75,-31.5,0.35428825
138.0,-31.5,0.3230491
138.25,-31.5,0.2891773
138.5,-31.5,0.24170208
138.75,-31.5,0.23341921
139.0,-31.5,0.25622195
139.25,-31.5,0.2694333
139.5,-31.5,0.29108927
139.75,-31.5,0.32789865
140.0,-31.5,0.36271748
140.25,-31.5,0.38471103
140.5,-31.5,0.3984213
140.75,-31.5,0.39287582
141.0,-31.5,0.4039892
141.25,-31.5,0.4076328
141.5,-31.5,0.41500098
141.75,-31.5,0.39935988
142.0,-31.5,0.36918756
142.25,-31.5,0.35976255
142.5,-31.5,0.36633047
142.75,-31.5,0.3648041
143.0,-31.5,0.34589317
143.25,-31.5,0.35462266
143.5,-31.5,0.36933726
143.75,-31.5,0.3763659
144.0,-31.5,0.3585345
144.25,-31.5,0.3295885
144.5,-31.5,0.29440954
144.75,-31.5,0.2806741
145.0,-31.5,0.27832955
145.25,-31.5,0.2748693
145.5,-31.5,0.2619047
145.75,-31.5,0.24486999
146.0,-31.5,0.24010606
146.25,-31.5,0.2230958
146.5,-31.5,0.21844135
146.75,-31.5,0.2204335
147.0,-31.5,0.22852527
147.25,-31.5,0.24561505
147.5,-31.5,0.25215125
147.75,-31.5,0.24785082
148.0,-31.5,0.26346007
148.25,-31.5,0.28283253
148.5,-31.5,0.2895918
148.75,-31.5,0.2754147
149.0,-31.5,0.24422723
149.25,-31.5,0.21499696
149.5,-31.5,0.19483027
149.75,-31.5,0.18348819
150.0,-31.5,0.15483873
150.25,-31.5,0.14483047
150.5,-31.5,0.14637832
150.75,-31.5,0.13012585
151.0,-31.5,0.103259556
151.25,-31.5,0.09111533
151.5,-31.5,0.11788135
151.75,-31.5,0.112891674
152.0,-31.5,0.08451843
152.25,-31.5,0.06348968
152.5,-31.5,0.08733615
152.75,-31.5,0.16972744
153.0,-31.5,0.35669956
115.5,-31.75,0.50219053
115.75,-31.75,0.37201428
116.0,-31.75,0.31032765
116.25,-31.75,0.28931895
116.5,-31.75,0.30474567
116.75,-31.75,0.3098414
117.0,-31.75,0.32794604
117.25,-31.75,0.34192464
117.5,-31.75,0.34835798
117.75,-31.75,0.35078186
118.0,-31.75,0.34885713
118.25,-31.75,0.35805038
118.5,-31.75,0.3718998
118.75,-31.75,0.38369334
119.0,-31.75,0.40567207
119.25,-31.75,0.37860814
119.5,-31.75,0.32939765
119.75,-31.75,0.29013833
120.0,-31.75,0.3040915
120.25,-31.75,0.3177009
120.5,-31.75,0.3092837
120.75,-31.75,0.3030059
121.0,-31.75,0.28799725
121.25,-31.75,0.28881416
121.5,-31.75,0.29337722
121.75,-31.75,0.32341298
122.0,-31.75,0.333993
122.25,-31.75,0.3145159
122.5,-31.75,0.2920483
122.75,-31.75,0.28442553
123.0,-31.75,0.26942587
123.25,-31.75,0.26498973
123.5,-31.75,0.2843963
123.75,-31.75,0.3244206
124.0,-31.75,0.3630217
124.25,-31.75,0.40152508
124.5,-31.75,0.44647387
124.75,-31.75,0.46112975
125.0,-31.75,0.46119088
125.25,-31.75,0.4621125
125.5,-31.75,0.45977482
125.75,-31.75,0.4539894
126.0,-31.75,0.44602752
126.25,-31.75,0.4426635
126.5,-31.75,0.4302448
126.75,-31.75,0.42380896
127.0,-31.75,0.41400293
127.25,-31.75,0.3975773
127.5,-31.75,0.3813834
127.75,-31.75,0.37064898
128.0,-31.75,0.36324123
128.25,-31.75,0.37673324
128.5,-31.75,0.42469916
128.75,-31.75,0.4323695
129.0,-31.75,0.44582212
129.25,-31.75,0.42689115
129.5,-31.75,0.42428973
129.75,-31.75,0.43774438
130.0,-31.75,0.48173308
130.25,-31.75,0.49673432
130.5,-31.75,0.49698812
130.75,-31.75,0.48763654
131.0,-31.75,0.4928732
131.25,-31.75,0.48972613
131.5,-31.75,0.48574233
131.75,-31.75,0.44914207
132.0,-31.75,0.39226565
132.25,-31.75,0.33781263
132.5,-31.75,0.33284697
132.75,-31.75,0.3447177
133.0,-31.75,0.35413828
133.25,-31.75,0.35066417
133.5,-31.75,0.3428973
133.75,-31.75,0.34283388
134.0,-31.75,0.3567865
134.25,-31.75,0.34632462
134.5,-31.75,0.3144318
134.75,-31.75,0.30778614
135.0,-31.75,0.31271625
135.25,-31.75,0.33229592
135.5,-31.75,0.34050727
135.75,-31.75,0.37173507
136.0,-31.75,0.39606047
136.25,-31.75,0.34489742
136.5,-31.75,0.30934238
136.75,-31.75,0.30346343
137.0,-31.75,0.30607608
137.25,-31.75,0.30547953
137.5,-31.75,0.30227497
137.75,-31.75,0.30257988
138.0,-31.75,0.2913455
138.25,-31.75,0.27587065
138.5,-31.75,0.250265
138.75,-31.75,0.23805976
139.0,-31.75,0.26168132
139.25,-31.75,0.27295956
139.5,-31.75,0.3061724
139.75,-31.75,0.34836563
140.0,-31.75,0.38766074
140.25,-31.75,0.40641084
140.5,-31.75,0.41212332
140.75,-31.75,0.40488493
141.0,-31.75,0.41295198
141.25,-31.75,0.4229808
141.5,-31.75,0.42948702
141.75,-31.75,0.40153593
142.0,-31.75,0.36212197
142.25,-31.75,0.35010883
142.5,-31.75,0.35684142
142.75,-31.75,0.3555755
143.0,-31.75,0.3460013
143.25,-31.75,0.35355666
143.5,-31.75,0.36558998
143.75,-31.75,0.36869246
144.0,-31.75,0.35146293
144.25,-31.75,0.32233655
144.5,-31.75,0.2996688
144.75,-31.75,0.28285876
145.0,-31.75,0.2716124
145.25,-31.75,0.26518714
145.5,-31.75,0.25346914
145.75,-31.75,0.25358012
146.0,-31.75,0.24601807
146.25,-31.75,0.23160823
146.5,-31.75,0.21909295
146.75,-31.75,0.21867256
147.0,-31.75,0.22803845
147.25,-31.75,0.24341029
147.5,-31.75,0.25741038
147.75,-31.75,0.25433135
148.0,-31.75,0.26823696
148.25,-31.75,0.28437334
148.5,-31.75,0.28863806
148.75,-31.75,0.26985916
149.0,-31.75,0.24714373
149.25,-31.75,0.21729566
149.5,-31.75,0.20797652
149.75,-31.75,0.1978916
150.0,-31.75,0.16149037
150.25,-31.75,0.14017586
150.5,-31.75,0.13772282
150.75,-31.75,0.1157577
151.0,-31.75,0.091118924
151.25,-31.75,0.07948661
151.5,-31.75,0.06753823
151.75,-31.75,0.06710524
152.0,-31.75,0.0638978
152.25,-31.75,0.07990821
152.5,-31.75,0.113015905
152.75,-31.75,0.23402898
153.0,-31.75,0.41551882
115.5,-32.0,0.52766895
115.75,-32.0,0.39976555
116.0,-32.0,0.31729347
116.25,-32.0,0.29614806
116.5,-32.0,0.30064744
116.75,-32.0,0.31032875
117.0,-32.0,0.32946673
117.25,-32.0,0.34583813
117.5,-32.0,0.35137245
117.75,-32.0,0.3615079
118.0,-32.0,0.35546324
118.25,-32.0,0.36101282
118.5,-32.0,0.36659873
118.75,-32.0,0.37464365
119.0,-32.0,0.38314113
119.25,-32.0,0.3480344
119.5,-32.0,0.29754594
119.75,-32.0,0.27434424
120.0,-32.0,0.28342822
120.25,-32.0,0.29165944
120.5,-32.0,0.28871346
120.75,-32.0,0.28238595
121.0,-32.0,0.2825883
121.25,-32.0,0.28841972
121.5,-32.0,0.2870188
121.75,-32.0,0.2900669
122.0,-32.0,0.2954448
122.25,-32.0,0.2829591
122.5,-32.0,0.27121624
122.75,-32.0,0.26426375
123.0,-32.0,0.26092833
123.25,-32.0,0.25652245
123.5,-32.0,0.28573593
123.75,-32.0,0.32422188
124.0,-32.0,0.3603627
124.25,-32.0,0.39442602
124.5,-32.0,0.44095805
124.75,-32.0,0.4578988
125.0,-32.0,0.45563558
125.25,-32.0,0.4551883
125.5,-32.0,0.4556413
125.75,-32.0,0.4519164
126.0,-32.0,0.43636274
126.25,-32.0,0.41110024
126.5,-32.0,0.39862522
126.75,-32.0,0.37684512
127.0,-32.0,0.35448676
127.25,-32.0,0.33936054
127.5,-32.0,0.3822557
127.75,-32.0,0.37381124
128.0,-32.0,0.38563645
128.25,-32.0,0.40143314
128.5,-32.0,0.45150414
128.75,-32.0,0.46775758
129.0,-32.0,0.48363766
129.25,-32.0,0.47997695
131.75,-32.0,0.4812544
132.0,-32.0,0.46184877
132.25,-32.0,0.4086628
132.5,-32.0,0.3946319
132.75,-32.0,0.39840385
133.0,-32.0,0.40338615
133.25,-32.0,0.3991844
133.5,-32.0,0.38803437
133.75,-32.0,0.36154258
134.0,-32.0,0.3372886
134.25,-32.0,0.3225666
134.5,-32.0,0.3208332
134.75,-32.0,0.31652036
135.0,-32.0,0.31349576
135.25,-32.0,0.30931297
135.5,-32.0,0.3116094
135.75,-32.0,0.31971195
136.0,-32.0,0.35229313
136.25,-32.0,0.31686872
136.5,-32.0,0.3019843
136.75,-32.0,0.29611573
137.0,-32.0,0.305959
137.25,-32.0,0.29576185
137.5,-32.0,0.28097105
137.75,-32.0,0.24051943
138.0,-32.0,0.22389221
138.25,-32.0,0.26292738
138.5,-32.0,0.2981859
138.75,-32.0,0.27410725
139.0,-32.0,0.24602981
139.25,-32.0,0.24708365
139.5,-32.0,0.30559668
139.75,-32.0,0.37400872
140.0,-32.0,0.41051593
140.25,-32.0,0.42406726
140.5,-32.0,0.4257317
140.75,-32.0,0.4208693
141.0,-32.0,0.4245518
141.25,-32.0,0.43215033
141.5,-32.0,0.4189946
141.75,-32.0,0.38671696
142.0,-32.0,0.34906614
142.25,-32.0,0.34435618
142.5,-32.0,0.3480993
142.75,-32.0,0.35349438
143.0,-32.0,0.35747042
143.25,-32.0,0.3593329
143.5,-32.0,0.35818103
143.75,-32.0,0.3576534
144.0,-32.0,0.34862936
144.25,-32.0,0.31747878
144.5,-32.0,0.29228637
144.75,-32.0,0.2811021
145.0,-32.0,0.2649848
145.25,-32.0,0.26154312
145.5,-32.0,0.2645343
145.75,-32.0,0.26112878
146.0,-32.0,0.25594583
146.25,-32.0,0.24150722
146.5,-32.0,0.22540288
146.75,-32.0,0.21928953
147.0,-32.0,0.22619091
147.25,-32.0,0.24152277
147.5,-32.0,0.25842983
147.75,-32.0,0.25622645
148.0,-32.0,0.2702001
148.25,-32.0,0.2849703
148.5,-32.0,0.28078017
148.75,-32.0,0.25832114
149.0,-32.0,0.23924434
149.25,-32.0,0.24340442
149.5,-32.0,0.23751493
149.75,-32.0,0.22477524
150.0,-32.0,0.18041468
150.25,-32.0,0.14949138
150.5,-32.0,0.13865685
150.75,-32.0,0.11148598
151.0,-32.0,0.0962289
151.25,-32.0,0.0854815
151.5,-32.0,0.07458583
151.75,-32.0,0.060093436
152.0,-32.0,0.06426902
152.25,-32.0,0.10056336
152.5,-32.0,0.19997372
152.75,-32.0,0.34234956
115.5,-32.25,0.52881896
115.75,-32.25,0.4030488
116.0,-32.25,0.32121888
116.25,-32.25,0.29454887
116.5,-32.25,0.29344082
116.75,-32.25,0.306908
117.0,-32.25,0.32931054
117.25,-32.25,0.3460355
117.5,-32.25,0.35650387
117.75,-32.25,0.37307382
118.0,-32.25,0.3622834
118.25,-32.25,0.3581243
118.5,-32.25,0.3590238
118.75,-32.25,0.36416003
119.0,-32.25,0.35625708
119.25,-32.25,0.32029784
119.5,-32.25,0.29366136
119.75,-32.25,0.2766324
120.0,-32.25,0.2739346
120.25,-32.25,0.27499872
120.5,-32.25,0.27441573
120.75,-32.25,0.2745566
121.0,-32.25,0.27257183
121.25,-32.25,0.2682698
121.5,-32.25,0.26106092
121.75,-32.25,0.2605631
122.0,-32.25,0.2669199
122.25,-32.25,0.2632795
122.5,-32.25,0.26201606
122.75,-32.25,0.25747463
123.0,-32.25,0.2536925
123.25,-32.25,0.26219597
123.5,-32.25,0.29915807
123.75,-32.25,0.3328245
124.0,-32.25,0.36731017
124.25,-32.25,0.397099
124.5,-32.25,0.43152386
124.75,-32.25,0.44866225
125.0,-32.25,0.4435677
125.25,-32.25,0.44367445
125.5,-32.25,0.44155315
125.75,-32.25,0.46111214
126.0,-32.25,0.45300785
126.25,-32.25,0.42348126
126.5,-32.25,0.4079083
126.75,-32.25,0.38129476
127.0,-32.25,0.35564062
127.25,-32.25,0.36856982
127.5,-32.25,0.41787192
127.75,-32.25,0.45350987
128.0,-32.25,0.4816235
128.25,-32.25,0.48373163
132.25,-32.25,0.49026325
132.5,-32.25,0.48096278
132.75,-32.25,0.48067334
133.0,-32.25,0.4825554
133.25,-32.25,0.4749059
133.5,-32.25,0.4626904
133.75,-32.25,0.41782844
134.0,-32.25,0.36977088
134.25,-32.25,0.32967377
134.5,-32.25,0.32436204
134.75,-32.25,0.33260435
135.0,-32.25,0.32459533
135.25,-32.25,0.31226158
135.5,-32.25,0.29890925
135.75,-32.25,0.300549
136.0,-32.25,0.32097727
136.25,-32.25,0.30776024
136.5,-32.25,0.29659843
136.75,-32.25,0.29975262
137.0,-32.25,0.3112613
137.25,-32.25,0.29713848
137.5,-32.25,0.26496118
137.75,-32.25,0.22078358
138.0,-32.25,0.19792159
138.25,-32.25,0.23725754
138.5,-32.25,0.28567705
138.75,-32.25,0.26311904
